ダウンロードした時刻：2021/10/19 16:51:10

,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,氷見,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,伏木,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,朝日,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,魚津,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山,富山
2021/1/8,76,8,1,9,8,7,8,1,34,8,1,3,8,3,8,1,47.0,8,1,8.1,8,12.8,8,1,-2.0,8,1,2.7,8,3.7,8,1,,0,1,,0,1,87,0,8,1,13,,8,9,0,8,1,53,0,8,1,3,,8,1,0,8,1,61.0,0,8,1,9.0,,8,10.4,0,8,1,-1.7,8,1,3.2,8,4.4,8,1,,8,1,,8,1,92,8,1,7,8,5,8,1,69,8,1,3,8,1,8,1,69.0,8,1,9.7,8,16.2,5,1,-2.4,8,1,3.7,8,4.6,8,1,,0,1,,0,1,73,8,1,12,8,7,8,1,64,8,1,4,8,1,8,1,50.0,8,1,8.6,8,8.1,8,1,-2.4,8,1,3.1,8,4.2,8,1,,0,1,,0,1,100,0,8,1,11,,8,5,0,8,1,61,0,8,1,3,,8,0,0,8,1,65.0,0,8,1,8.6,,8,7.5,0,8,1,-1.5,8,1,3.3,8,4.9,8,1,雪、雷を伴う,8,1,雪、雷を伴う,8,1
2021/1/9,99,8,1,9,8,4,8,1,26,8,1,3,8,1,8,1,27.5,8,1,8.1,8,10.9,8,1,-1.7,8,1,2.7,8,3.4,8,1,,0,1,,0,1,115,0,8,1,13,,8,7,0,8,1,34,0,8,1,3,,8,1,0,8,1,42.0,0,8,1,8.9,,8,11.4,0,8,1,-1.4,8,1,3.2,8,3.6,8,1,,8,1,,8,1,97,8,1,8,8,5,8,1,10,8,1,3,8,2,8,1,17.0,8,1,9.6,8,21.4,5,1,-2.0,8,1,3.7,8,3.8,8,1,,0,1,,0,1,83,8,1,13,8,6,8,1,13,8,1,4,8,4,8,1,16.5,8,1,8.6,8,15.1,8,1,-2.1,8,1,3.0,8,3.2,8,1,,0,1,,0,1,127,0,8,1,11,,8,5,0,8,1,31,0,8,1,3,,8,1,0,8,1,40.5,0,8,1,8.6,,8,12.1,0,8,1,-1.6,8,1,3.3,8,3.9,8,1,大雪,8,1,雪,8,1
2021/1/10,97,8,1,9,8,4,5,1,10,8,1,3,8,3,5,1,7.0,8,1,8.0,8,9.0,8,1,-1.2,8,1,2.6,8,1.7,8,1,,0,1,,0,1,113,0,8,1,13,,8,9,0,8,1,12,0,8,1,3,,8,4,0,8,1,11.0,0,8,1,8.9,,8,10.1,0,8,1,-0.4,8,1,3.1,8,2.3,8,1,,8,1,,8,1,113,8,1,8,8,6,8,1,28,8,1,3,8,5,8,1,22.0,8,1,9.6,8,9.1,5,1,-1.2,8,1,3.6,8,2.8,8,1,,0,1,,0,1,84,8,1,13,8,8,8,1,12,8,1,4,8,5,8,1,8.5,8,1,8.5,8,6.9,8,1,-1.3,8,1,2.9,8,2.2,8,1,,0,1,,0,1,128,0,8,1,12,,8,6,0,8,1,6,0,8,1,3,,8,3,0,8,1,8.5,0,8,1,8.6,,8,7.6,0,8,1,-0.4,8,1,3.2,8,2.6,8,1,雪後曇一時晴,8,1,雪時々曇一時みぞれ,8,1
2021/1/11,94,8,1,10,8,8,8,1,3,5,1,3,8,5,8,1,1.5,8,1,8.0,8,8.8,8,1,0.2,8,1,2.6,8,1.5,8,1,,0,1,,0,1,110,0,8,1,14,,8,12,0,8,1,2,0,8,1,3,,8,5,0,8,1,6.0,0,8,1,8.9,,8,11.4,0,8,1,1.1,8,1,3.1,8,2.1,8,1,,8,1,,8,1,115,8,1,8,8,9,8,1,14,8,1,3,8,5,8,1,25.5,8,1,9.5,8,10.2,5,1,0.5,8,1,3.5,8,2.1,8,1,,0,1,,0,1,85,8,1,13,8,9,8,1,11,8,1,4,8,4,8,1,11.5,8,1,8.5,8,8.7,8,1,0.4,8,1,2.9,8,1.6,8,1,,0,1,,0,1,125,0,8,1,12,,8,10,0,8,1,10,0,8,1,3,,8,6,0,8,1,20.5,0,8,1,8.5,,8,11.6,0,8,1,0.7,8,1,3.1,8,2.2,8,1,みぞれ時々雪後曇一時晴,8,1,曇,8,1
2021/1/12,79,8,1,10,8,12,8,1,3,8,1,3,8,6,8,1,8.5,8,1,7.9,8,9.2,8,1,1.4,8,1,2.5,8,1.7,8,1,,0,1,,0,1,92,0,8,1,14,,8,15,0,8,1,0,1,8,1,3,,8,6,0,8,1,4.5,0,8,1,8.9,,8,11.1,0,8,1,2.0,8,1,3.0,8,2.2,8,1,,8,1,,8,1,103,8,1,8,8,4,5,1,0,8,1,3,8,2,5,1,3.0,8,1,9.4,8,5.3,5,1,2.2,8,1,3.5,8,2.5,8,1,,0,1,,0,1,72,8,1,14,8,8,8,1,0,8,1,4,8,2,8,1,2.5,8,1,8.4,8,6.5,8,1,2.4,8,1,2.8,8,1.9,8,1,,0,1,,0,1,109,0,8,1,12,,8,11,0,8,1,0,1,8,1,3,,8,4,0,8,1,1.5,0,8,1,8.5,,8,8.9,0,8,1,2.1,8,1,3.1,8,2.3,8,1,曇一時雪後一時雨、みぞれを伴う,8,1,みぞれ時々雨一時曇,8,1
2021/1/13,65,8,1,10,8,9,8,1,5,8,1,3,8,2,8,1,12.0,8,1,7.9,8,8.5,8,1,2.6,8,1,2.5,8,2.2,8,1,,0,1,,0,1,77,0,8,1,14,,8,15,0,8,1,0,1,8,1,3,,8,3,0,8,1,11.0,0,8,1,8.8,,8,11.7,0,8,1,2.7,8,1,3.0,8,2.6,8,1,,8,1,,8,1,84,8,1,9,8,6,8,1,0,8,1,3,8,3,8,1,4.0,8,1,9.3,8,7.3,5,1,3.1,8,1,3.4,8,2.8,8,1,,0,1,,0,1,56,8,1,14,8,10,8,1,0,8,1,4,8,5,8,1,2.0,8,1,8.3,8,9.6,8,1,4.4,8,1,2.7,8,2.1,8,1,,0,1,,0,1,96,0,8,1,12,,8,10,0,8,1,0,1,8,1,3,,8,3,0,8,1,2.0,0,8,1,8.5,,8,9.7,0,8,1,3.4,8,1,3.0,8,2.6,8,1,雨時々みぞれ後曇,8,1,曇時々晴、みぞれを伴う,8,1
2021/1/14,54,8,1,10,8,11,8,1,7,8,1,3,8,4,8,1,1.5,8,1,7.8,8,7.7,8,1,3.7,8,1,2.4,8,1.4,8,1,,0,1,,0,1,59,0,8,1,14,,8,17,0,8,1,0,1,8,1,3,,8,4,0,8,1,0.5,0,8,1,8.8,,8,8.4,0,8,1,5.4,8,1,2.9,8,1.9,8,1,,8,1,,8,1,72,8,1,9,8,8,8,1,0,8,1,3,8,4,8,1,1.0,8,1,9.2,8,6.7,5,1,5.4,8,1,3.4,8,1.9,8,1,,0,1,,0,1,41,8,1,14,8,11,8,1,0,8,1,4,8,3,8,1,0.0,8,1,8.2,8,6.8,8,1,6.3,8,1,2.7,8,1.1,8,1,,0,1,,0,1,84,0,8,1,13,,8,12,0,8,1,0,1,8,1,3,,8,4,0,8,1,0.5,0,8,1,8.5,,8,8.2,0,8,1,4.7,8,1,3.0,8,1.9,8,1,雨時々みぞれ後曇,8,1,曇時々雨後晴,8,1
2021/1/15,44,8,1,11,8,11,8,1,2,8,1,3,8,3,8,1,0.0,8,1,7.7,8,8.1,8,1,1.8,8,1,2.4,8,2.0,8,1,,0,1,,0,1,45,0,8,1,15,,8,16,0,8,1,0,1,8,1,3,,8,2,0,8,1,0,1,8,1,8.7,,8,10.3,0,8,1,4.0,8,1,2.9,8,2.3,8,1,,8,1,,8,1,60,8,1,9,8,7,8,1,0,8,1,3,8,2,8,1,0.0,8,1,9.1,8,10.6,5,1,2.7,8,1,3.3,8,2.8,8,1,,0,1,,0,1,28,8,1,15,8,10,8,1,0,8,1,4,8,3,8,1,0.0,8,1,8.1,8,9.3,8,1,3.8,8,1,2.6,8,2.0,8,1,,0,1,,0,1,74,0,8,1,13,,8,11,0,8,1,0,1,8,1,3,,8,2,0,8,1,0,1,8,1,8.4,,8,8.6,0,8,1,4.3,8,1,2.9,8,2.6,8,1,晴時々曇,8,1,晴後曇一時雨,8,1
2021/1/16,41,8,1,11,8,10,8,1,9,8,1,3,8,2,8,1,24.0,8,1,7.6,8,3.6,8,1,2.7,8,1,2.3,8,2.2,8,1,,0,1,,0,1,39,0,8,1,15,,8,16,0,8,1,0,1,8,1,3,,8,2,0,8,1,26.0,0,8,1,8.7,,8,6.1,0,8,1,3.8,8,1,2.8,8,2.8,8,1,,8,1,,8,1,51,8,1,9,8,7,8,1,2,8,1,3,8,3,8,1,43.0,8,1,9.0,8,8.9,5,1,3.9,8,1,3.3,8,2.7,5,1,,0,1,,0,1,24,8,1,15,8,10,8,1,1,8,1,4,8,3,8,1,31.5,8,1,8.0,8,5.5,8,1,4.8,8,1,2.6,8,2.2,8,1,,0,1,,0,1,66,0,8,1,13,,8,11,0,8,1,1,0,8,1,3,,8,3,0,8,1,35.5,0,8,1,8.3,,8,6.8,0,8,1,4.2,8,1,2.9,8,2.8,8,1,大雨後時々みぞれ,8,1,みぞれ,8,1
2021/1/17,36,8,1,11,8,9,8,1,3,8,1,3,8,2,8,1,4.0,8,1,7.5,8,9.3,8,1,0.3,8,1,2.3,8,2.6,8,1,,0,1,,0,1,37,0,8,1,15,,8,15,0,8,1,3,0,8,1,3,,8,2,0,8,1,19.5,0,8,1,8.6,,8,8.9,0,8,1,1.3,8,1,2.8,8,3.1,8,1,,8,1,,8,1,41,8,1,9,8,6,8,1,1,8,1,3,8,2,5,1,5.5,8,1,8.9,8,17.6,5,1,1.0,8,1,3.2,8,2.6,5,1,,0,1,,0,1,14,8,1,15,8,10,8,1,2,8,1,4,8,4,8,1,3.5,8,1,7.9,8,12.8,8,1,0.8,8,1,2.5,8,2.0,8,1,,0,1,,0,1,53,0,8,1,13,,8,11,0,8,1,4,0,8,1,3,,8,4,0,8,1,10.0,0,8,1,8.3,,8,12.7,0,8,1,1.2,8,1,2.8,8,2.5,8,1,みぞれ一時雪,8,1,みぞれ後時々曇,8,1
