1,cyclonegenesis date,2019-03-02T21:00:00+09:00
2,lifetime (hour),120
3,max. developing rate,1.13,36.2,148.8
4,minimum SLP,958.2,51.2,173.8
100,No. of timestep (or No. of lines),21
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2019-03-02,21:00:00,28.8,128.8,1012.1,-999
110,2,2019-03-03,03:00:00,30.0,130.0,1009.2,0.42
110,3,2019-03-03,09:00:00,30.0,132.5,1008.5,0.47
110,4,2019-03-03,15:00:00,31.2,133.8,1005.2,0.28
110,5,2019-03-03,21:00:00,31.2,135.0,1006.0,0.34
110,6,2019-03-04,03:00:00,32.5,138.8,1002.2,0.75
110,7,2019-03-04,09:00:00,33.8,142.5,999.2,1.05
110,8,2019-03-04,15:00:00,35.0,145.0,992.3,1.05
110,9,2019-03-04,21:00:00,36.2,148.8,989.0,1.13
110,10,2019-03-05,03:00:00,37.5,152.5,981.0,1.05
110,11,2019-03-05,09:00:00,38.8,156.2,978.2,0.72
110,12,2019-03-05,15:00:00,40.0,160.0,973.3,0.58
110,13,2019-03-05,21:00:00,42.5,165.0,971.9,0.66
110,14,2019-03-06,03:00:00,45.0,167.5,965.7,0.63
110,15,2019-03-06,09:00:00,47.5,170.0,964.4,0.36
110,16,2019-03-06,15:00:00,50.0,171.2,961.2,0.34
110,17,2019-03-06,21:00:00,51.2,172.5,960.0,0.23
110,18,2019-03-07,03:00:00,51.2,173.8,958.2,0.09
110,19,2019-03-07,09:00:00,52.5,176.2,958.8,-0.15
110,20,2019-03-07,15:00:00,53.8,178.8,960.2,-0.26
110,21,2019-03-07,21:00:00,55.0,180.0,962.3,-999
