1,cyclonegenesis date,2016-12-13T09:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,2.11,36.2,147.5
4,minimum SLP,950.5,53.8,172.5
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2016-12-13,09:00:00,28.8,127.5,1012.8,-999
110,2,2016-12-13,15:00:00,30.0,130.0,1007.7,1.03
110,3,2016-12-13,21:00:00,32.5,135.0,1004.1,1.17
110,4,2016-12-14,03:00:00,33.8,138.8,997.0,1.13
110,5,2016-12-14,09:00:00,33.8,142.5,993.4,1.62
110,6,2016-12-14,15:00:00,36.2,147.5,981.7,2.11
110,7,2016-12-14,21:00:00,41.2,153.8,972.3,1.62
110,8,2016-12-15,03:00:00,43.8,158.8,963.6,1.55
110,9,2016-12-15,09:00:00,47.5,162.5,954.1,0.89
110,10,2016-12-15,15:00:00,50.0,166.2,952.5,0.17
110,11,2016-12-15,21:00:00,52.5,170.0,951.9,0.15
110,12,2016-12-16,03:00:00,53.8,172.5,950.5,0.08
110,13,2016-12-16,09:00:00,55.0,175.0,950.8,-0.18
110,14,2016-12-16,15:00:00,56.2,176.2,953.0,-0.21
110,15,2016-12-16,21:00:00,57.5,178.8,953.8,-0.13
110,16,2016-12-17,03:00:00,58.8,178.8,954.8,-0.25
110,17,2016-12-17,09:00:00,60.0,180.0,957.5,-999
