1,cyclonegenesis date,2015-10-22T09:00:00+09:00
2,lifetime (hour),132
3,max. developing rate,1.49,47.5,151.2
4,minimum SLP,957.1,48.8,155.0
100,No. of timestep (or No. of lines),23
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2015-10-22,09:00:00,57.5,110.0,1004.9,-999
110,2,2015-10-22,15:00:00,56.2,115.0,1003.2,0.11
110,3,2015-10-22,21:00:00,55.0,118.8,1003.3,0.11
110,4,2015-10-23,03:00:00,53.8,120.0,1001.7,0.18
110,5,2015-10-23,09:00:00,52.5,123.8,1000.9,0.18
110,6,2015-10-23,15:00:00,51.2,128.8,999.3,-0.05
110,7,2015-10-23,21:00:00,48.8,132.5,1001.5,-0.2
110,8,2015-10-24,03:00:00,48.8,135.0,1001.8,0.08
110,9,2015-10-24,09:00:00,46.2,138.8,1000.5,0.47
110,10,2015-10-24,15:00:00,46.2,141.2,996.1,0.65
110,11,2015-10-24,21:00:00,46.2,145.0,992.5,0.96
110,12,2015-10-25,03:00:00,46.2,148.8,984.4,1.33
110,13,2015-10-25,09:00:00,47.5,151.2,976.2,1.49
110,14,2015-10-25,15:00:00,47.5,151.2,965.7,1.25
110,15,2015-10-25,21:00:00,47.5,153.8,960.5,0.69
110,16,2015-10-26,03:00:00,48.8,155.0,957.1,0.08
110,17,2015-10-26,09:00:00,48.8,155.0,959.5,-0.5
110,18,2015-10-26,15:00:00,47.5,157.5,963.5,-0.74
110,19,2015-10-26,21:00:00,47.5,160.0,968.7,-0.7
110,20,2015-10-27,03:00:00,47.5,162.5,972.3,-0.77
110,21,2015-10-27,09:00:00,47.5,163.8,978.3,-0.8
110,22,2015-10-27,15:00:00,46.2,167.5,982.3,-0.63
110,23,2015-10-27,21:00:00,45.0,171.2,986.0,-999
