1,cyclonegenesis date,2012-02-23T09:00:00+09:00
2,lifetime (hour),72
3,max. developing rate,1.50,41.2,152.5
4,minimum SLP,962.4,47.5,168.8
100,No. of timestep (or No. of lines),13
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2012-02-23,09:00:00,38.8,136.2,1003.5,-999
110,2,2012-02-23,15:00:00,37.5,141.2,997.5,1.19
110,3,2012-02-23,21:00:00,38.8,146.2,991.2,1.01
110,4,2012-02-24,03:00:00,40.0,150.0,986.8,1.23
110,5,2012-02-24,09:00:00,41.2,152.5,977.8,1.5
110,6,2012-02-24,15:00:00,42.5,157.5,970.0,0.94
110,7,2012-02-24,21:00:00,43.8,161.2,967.0,0.42
110,8,2012-02-25,03:00:00,46.2,166.2,965.1,0.38
110,9,2012-02-25,09:00:00,47.5,168.8,962.4,0.03
110,10,2012-02-25,15:00:00,50.0,171.2,964.7,-0.48
110,11,2012-02-25,21:00:00,51.2,173.8,968.6,-0.63
110,12,2012-02-26,03:00:00,52.5,176.2,973.0,-0.59
110,13,2012-02-26,09:00:00,53.8,178.8,976.6,-999
