1,cyclonegenesis date,2011-03-14T15:00:00+09:00
2,lifetime (hour),132
3,max. developing rate,2.08,43.8,160.0
4,minimum SLP,941.6,50.0,167.5
100,No. of timestep (or No. of lines),23
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2011-03-14,15:00:00,30.0,135.0,1011.1,-999
110,2,2011-03-14,21:00:00,31.2,137.5,1011.6,0.42
110,3,2011-03-15,03:00:00,31.2,140.0,1007.4,0.58
110,4,2011-03-15,09:00:00,32.5,142.5,1006.5,0.38
110,5,2011-03-15,15:00:00,32.5,145.0,1003.9,0.47
110,6,2011-03-15,21:00:00,35.0,147.5,1002.2,1
110,7,2011-03-16,03:00:00,37.5,148.8,994.2,1.45
110,8,2011-03-16,09:00:00,38.8,151.2,987.2,1.47
110,9,2011-03-16,15:00:00,40.0,153.8,978.6,1.58
110,10,2011-03-16,21:00:00,42.5,157.5,970.0,1.94
110,11,2011-03-17,03:00:00,43.8,160.0,956.4,2.08
110,12,2011-03-17,09:00:00,46.2,161.2,945.6,1.13
110,13,2011-03-17,15:00:00,47.5,163.8,942.6,0.3
110,14,2011-03-17,21:00:00,48.8,165.0,941.9,0.08
110,15,2011-03-18,03:00:00,50.0,167.5,941.6,-0.17
110,16,2011-03-18,09:00:00,51.2,168.8,944.1,-0.5
110,17,2011-03-18,15:00:00,52.5,170.0,948.2,-0.65
110,18,2011-03-18,21:00:00,53.8,172.5,952.9,-0.79
110,19,2011-03-19,03:00:00,55.0,172.5,959.0,-0.98
110,20,2011-03-19,09:00:00,57.5,172.5,966.5,-0.84
110,21,2011-03-19,15:00:00,57.5,171.2,971.0,-0.56
110,22,2011-03-19,21:00:00,58.8,171.2,974.5,-0.37
110,23,2011-03-20,03:00:00,60.0,171.2,976.4,-999
