1,cyclonegenesis date,2014-12-09T09:00:00+09:00
2,lifetime (hour),132
3,max. developing rate,1.18,43.8,140.0
4,minimum SLP,975.9,51.2,156.2
100,No. of timestep (or No. of lines),23
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2014-12-09,09:00:00,45.0,110.0,1026.9,-999
110,2,2014-12-09,15:00:00,45.0,112.5,1022.9,0.28
110,3,2014-12-09,21:00:00,45.0,116.2,1023.6,0.18
110,4,2014-12-10,03:00:00,45.0,118.8,1020.8,0.35
110,5,2014-12-10,09:00:00,43.8,123.8,1019.4,0.43
110,6,2014-12-10,15:00:00,45.0,127.5,1015.8,0.43
110,7,2014-12-10,21:00:00,41.2,132.5,1014.2,0.66
110,8,2014-12-11,03:00:00,42.5,136.2,1008.4,1.15
110,9,2014-12-11,09:00:00,43.8,140.0,1001.0,1.18
110,10,2014-12-11,15:00:00,46.2,142.5,994.5,0.91
110,11,2014-12-11,21:00:00,46.2,145.0,989.8,1.02
110,12,2014-12-12,03:00:00,47.5,147.5,982.0,0.98
110,13,2014-12-12,09:00:00,48.8,148.8,977.6,0.39
110,14,2014-12-12,15:00:00,50.0,151.2,977.0,0.02
110,15,2014-12-12,21:00:00,50.0,153.8,977.4,0.08
110,16,2014-12-13,03:00:00,51.2,156.2,975.9,0
110,17,2014-12-13,09:00:00,51.2,157.5,977.4,-0.08
110,18,2014-12-13,15:00:00,52.5,161.2,976.9,0.07
110,19,2014-12-13,21:00:00,52.5,161.2,976.4,0.02
110,20,2014-12-14,03:00:00,52.5,162.5,976.6,-0.19
110,21,2014-12-14,09:00:00,53.8,163.8,979.0,-0.39
110,22,2014-12-14,15:00:00,53.8,165.0,981.9,-0.49
110,23,2014-12-14,21:00:00,53.8,166.2,985.7,-999
