1,cyclonegenesis date,2014-12-16T03:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,2.96,41.2,146.2
4,minimum SLP,954.7,43.8,146.2
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2014-12-16,03:00:00,30.0,128.8,1012.8,-999
110,2,2014-12-16,09:00:00,31.3,132.5,1008.3,1.79
110,3,2014-12-16,15:00:00,33.8,137.5,997.0,2.17
110,4,2014-12-16,21:00:00,37.5,142.5,987.8,2.61
110,5,2014-12-17,03:00:00,41.2,146.2,970.0,2.96
110,6,2014-12-17,09:00:00,43.8,146.2,954.7,1.1
110,7,2014-12-17,15:00:00,45.0,146.2,957.1,-0.66
110,8,2014-12-17,21:00:00,43.8,146.2,962.6,-1.05
110,9,2014-12-18,03:00:00,43.8,147.5,969.4,-1.23
110,10,2014-12-18,09:00:00,42.5,150.0,977.1,-0.59
110,11,2014-12-18,15:00:00,46.2,158.8,976.2,-0.12
110,12,2014-12-18,21:00:00,46.2,161.2,978.6,-0.16
110,13,2014-12-19,03:00:00,46.2,165.0,978.1,-0.07
110,14,2014-12-19,09:00:00,45.0,168.8,979.4,-999
