1,cyclonegenesis date,2017-01-07T21:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.56,31.2,136.2
4,minimum SLP,965.8,38.8,152.5
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-01-07,21:00:00,30.0,127.5,1010.3,-999
110,2,2017-01-08,03:00:00,30.0,128.8,1007.2,0.68
110,3,2017-01-08,09:00:00,31.2,132.5,1004.5,1.08
110,4,2017-01-08,15:00:00,31.2,136.2,997.7,1.56
110,5,2017-01-08,21:00:00,32.5,138.8,990.8,1.54
110,6,2017-01-09,03:00:00,33.8,142.5,983.7,1.48
110,7,2017-01-09,09:00:00,35.0,145.0,976.8,1.41
110,8,2017-01-09,15:00:00,36.2,147.5,970.0,0.88
110,9,2017-01-09,21:00:00,37.5,150.0,968.0,0.41
110,10,2017-01-10,03:00:00,38.8,152.5,965.8,0.2
110,11,2017-01-10,09:00:00,38.8,155.0,965.9,-0.26
110,12,2017-01-10,15:00:00,38.8,157.5,968.6,-1.05
110,13,2017-01-10,21:00:00,40.0,160.0,977.1,-1.21
110,14,2017-01-11,03:00:00,40.0,163.8,981.8,-0.7
110,15,2017-01-11,09:00:00,37.5,173.8,984.7,0.01
110,16,2017-01-11,15:00:00,38.8,173.8,981.7,0.26
110,17,2017-01-11,21:00:00,37.5,176.2,981.9,-999
