1,cyclonegenesis date,2013-03-01T03:00:00+09:00
2,lifetime (hour),126
3,max. developing rate,1.33,45.0,147.5
4,minimum SLP,965.5,45.0,150.0
100,No. of timestep (or No. of lines),22
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-03-01,03:00:00,40.0,130.0,1005.2,-999
110,2,2013-03-01,09:00:00,41.2,133.8,1000.7,0.87
110,3,2013-03-01,15:00:00,42.5,136.2,995.5,0.77
110,4,2013-03-01,21:00:00,42.5,138.8,991.9,0.79
110,5,2013-03-02,03:00:00,43.8,140.0,986.4,0.74
110,6,2013-03-02,09:00:00,43.8,146.2,983.2,1.16
110,7,2013-03-02,15:00:00,45.0,147.5,972.8,1.33
110,8,2013-03-02,21:00:00,45.0,148.8,967.2,0.61
110,9,2013-03-03,03:00:00,45.0,150.0,965.5,-0.27
110,10,2013-03-03,09:00:00,46.2,153.8,970.5,-0.51
110,11,2013-03-03,15:00:00,48.8,156.2,971.8,-0.16
110,12,2013-03-03,21:00:00,52.5,163.8,972.6,0.1
110,13,2013-03-04,03:00:00,53.8,165.0,970.5,0.21
110,14,2013-03-04,09:00:00,53.8,166.2,969.7,0.01
110,15,2013-03-04,15:00:00,55.0,167.5,970.4,-0.14
110,16,2013-03-04,21:00:00,56.2,168.8,971.6,-0.13
110,17,2013-03-05,03:00:00,57.5,170.0,972.3,-0.27
110,18,2013-03-05,09:00:00,57.5,170.0,975.5,-0.38
110,19,2013-03-05,15:00:00,58.8,171.2,977.7,-0.32
110,20,2013-03-05,21:00:00,58.8,172.5,980.2,-0.23
110,21,2013-03-06,03:00:00,60.0,172.5,981.0,-0.18
110,22,2013-03-06,09:00:00,60.0,171.2,982.9,-999
