1,cyclonegenesis date,2015-01-26T21:00:00+09:00
2,lifetime (hour),120
3,max. developing rate,1.04,45.0,140.0
4,minimum SLP,989.7,56.2,147.5
100,No. of timestep (or No. of lines),21
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2015-01-26,21:00:00,42.5,136.2,1011.9,-999
110,2,2015-01-27,03:00:00,45.0,140.0,1003.7,1.04
110,3,2015-01-27,09:00:00,47.5,142.5,999.4,0.73
110,4,2015-01-27,15:00:00,50.0,143.8,994.6,0.31
110,5,2015-01-27,21:00:00,51.2,145.0,995.4,0.16
110,6,2015-01-28,03:00:00,52.5,146.2,992.5,0.36
110,7,2015-01-28,09:00:00,53.8,147.5,990.6,0.2
110,8,2015-01-28,15:00:00,56.2,147.5,989.7,0.04
110,9,2015-01-28,21:00:00,57.5,146.2,990.0,-0.27
110,10,2015-01-29,03:00:00,56.2,146.2,993.5,-0.22
110,11,2015-01-29,09:00:00,56.2,147.5,993.1,0.18
110,12,2015-01-29,15:00:00,57.5,147.5,991.0,0.13
110,13,2015-01-29,21:00:00,58.8,147.5,991.3,-0.1
110,14,2015-01-30,03:00:00,58.8,147.5,992.4,-0.48
110,15,2015-01-30,09:00:00,58.8,147.5,998.2,-0.79
110,16,2015-01-30,15:00:00,60.0,147.5,1003.8,-0.8
110,17,2015-01-30,21:00:00,58.8,146.2,1010.0,-0.68
110,18,2015-01-31,03:00:00,58.8,146.2,1013.7,-0.46
110,19,2015-01-31,09:00:00,58.8,147.5,1016.7,-0.3
110,20,2015-01-31,15:00:00,58.8,147.5,1018.1,-0.19
110,21,2015-01-31,21:00:00,58.8,148.8,1019.4,-999
