1,cyclonegenesis date,2016-02-13T03:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.24,38.8,133.8
4,minimum SLP,964.2,58.8,168.8
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2016-02-13,03:00:00,31.2,118.8,1006.1,-999
110,2,2016-02-13,09:00:00,33.8,122.5,1007.1,0.41
110,3,2016-02-13,15:00:00,36.2,125.0,1002.2,0.61
110,4,2016-02-13,21:00:00,36.2,128.8,1001.0,0.74
110,5,2016-02-14,03:00:00,38.8,133.8,994.8,1.24
110,6,2016-02-14,09:00:00,41.2,138.8,987.8,0.89
110,7,2016-02-14,15:00:00,42.5,142.5,984.9,0.32
110,8,2016-02-14,21:00:00,43.8,147.5,984.1,0.39
110,9,2016-02-15,03:00:00,46.2,152.5,980.3,0.55
110,10,2016-02-15,09:00:00,47.5,155.0,977.4,0.42
110,11,2016-02-15,15:00:00,51.2,161.2,975.0,0.44
110,12,2016-02-15,21:00:00,52.5,163.8,971.6,0.51
110,13,2016-02-16,03:00:00,55.0,166.2,968.2,0.4
110,14,2016-02-16,09:00:00,57.5,168.8,966.1,0.28
110,15,2016-02-16,15:00:00,58.8,168.8,964.2,-0.09
110,16,2016-02-16,21:00:00,60.0,168.8,967.4,-0.5
110,17,2016-02-17,03:00:00,60.0,168.8,971.6,-999
