1,cyclonegenesis date,2017-04-16T21:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.29,36.2,130.0
4,minimum SLP,983.1,42.5,138.8
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-04-16,21:00:00,32.5,118.8,1007.3,-999
110,2,2017-04-17,03:00:00,32.5,121.2,1005.0,0.64
110,3,2017-04-17,09:00:00,35.0,125.0,1001.5,1.13
110,4,2017-04-17,15:00:00,36.2,130.0,994.0,1.29
110,5,2017-04-17,21:00:00,37.5,133.8,988.6,0.98
110,6,2017-04-18,03:00:00,38.8,136.2,983.9,0.48
110,7,2017-04-18,09:00:00,40.0,137.5,983.5,0.07
110,8,2017-04-18,15:00:00,42.5,138.8,983.1,-0.34
110,9,2017-04-18,21:00:00,43.8,140.0,987.4,-0.34
110,10,2017-04-19,03:00:00,43.8,145.0,987.1,-0.03
110,11,2017-04-19,09:00:00,43.8,147.5,987.8,0.03
110,12,2017-04-19,15:00:00,45.0,150.0,986.8,-0.1
110,13,2017-04-19,21:00:00,45.0,152.5,989.0,-0.12
110,14,2017-04-20,03:00:00,46.2,155.0,988.2,0.04
110,15,2017-04-20,09:00:00,46.2,160.0,988.5,0.26
110,16,2017-04-20,15:00:00,46.2,162.5,985.0,0.39
110,17,2017-04-20,21:00:00,47.5,163.8,983.7,-999
