1,cyclonegenesis date,2018-12-16T09:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.47,47.5,158.8
4,minimum SLP,963.3,53.8,162.5
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2018-12-16,09:00:00,31.2,126.2,1020.8,-999
110,2,2018-12-16,15:00:00,31.2,127.5,1016.13,0.74
110,3,2018-12-16,21:00:00,31.2,131.2,1014.3,0.8
110,4,2018-12-17,03:00:00,32.5,135.0,1009.1,0.83
110,5,2018-12-17,09:00:00,33.8,138.8,1006.7,0.84
110,6,2018-12-17,15:00:00,36.2,145.0,1001.2,1.21
110,7,2018-12-17,21:00:00,38.8,150.0,994.6,1.32
110,8,2018-12-18,03:00:00,42.5,155,987.2,1.21
110,9,2018-12-18,09:00:00,47.5,158.8,980.7,1.47
110,10,2018-12-18,15:00:00,50.0,161.2,968.8,1.28
110,11,2018-12-18,21:00:00,52.5,161.2,964,0.41
110,12,2018-12-19,03:00:00,53.8,162.5,963.3,-0.08
110,13,2018-12-19,09:00:00,55.0,162.5,965.1,-0.15
110,14,2018-12-19,15:00:00,55.0,162.5,965.4,-0.22
110,15,2018-12-19,21:00:00,56.2,161.2,968.2,-0.63
110,16,2018-12-20,03:00:00,56.2,162.5,974.3,-0.84
110,17,2018-12-20,09:00:00,56.2,161.2,980.1,-999
