1,cyclonegenesis date,2019-03-06T03:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.23,37.5,150.0
4,minimum SLP,956.4,51.2,178.8
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2019-03-06,03:00:00,27.5,125.0,1011.11,-999
110,2,2019-03-06,09:00:00,28.8,127.5,1008.8,1.03
110,3,2019-03-06,15:00:00,30.0,130.0,1002.7,0.92
110,4,2019-03-06,21:00:00,31.2,133.8,1001.0,0.6
110,5,2019-03-07,03:00:00,32.5,137.5,997.4,0.56
110,6,2019-03-07,09:00:00,35.0,145.0,995.9,1.13
110,7,2019-03-07,15:00:00,37.5,150.0,986.4,1.23
110,8,2019-03-07,21:00:00,38.8,153.8,983.2,0.72
110,9,2019-03-08,03:00:00,40.0,157.5,978.7,0.83
110,10,2019-03-08,09:00:00,42.5,162.5,974.2,1.16
110,11,2019-03-08,15:00:00,45.0,166.2,965.4,1.07
110,12,2019-03-08,21:00:00,47.5,170.0,961.4,0.54
110,13,2019-03-09,03:00:00,48.8,173.8,958.6,0.39
110,14,2019-03-09,09:00:00,51.2,178.8,956.4,-999
