1,cyclonegenesis date,2014-03-08T15:00:00+09:00
2,lifetime (hour),90
3,max. developing rate,1.42,35.0,153.8
4,minimum SLP,970.0,45.0,175.0
100,No. of timestep (or No. of lines),16
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2014-03-08,15:00:00,25.0,125.0,1013.6,-999
110,2,2014-03-08,21:00:00,26.2,127.5,1013.1,0.37
110,3,2014-03-09,03:00:00,26.2,131.2,1010.8,0.47
110,4,2014-03-09,09:00:00,27.5,135.0,1009.6,0.77
110,5,2014-03-09,15:00:00,28.8,140.0,1004.8,0.77
110,6,2014-03-09,21:00:00,30.0,145.0,1003.3,0.98
110,7,2014-03-10,03:00:00,32.5,148.8,996.5,1.15
110,8,2014-03-10,09:00:00,35.0,153.8,992.8,1.42
110,9,2014-03-10,15:00:00,37.5,157.5,982.7,0.98
110,10,2014-03-10,21:00:00,38.8,162.5,982.7,0.93
110,11,2014-03-11,03:00:00,41.2,165.0,972.8,0.96
110,12,2014-03-11,09:00:00,42.5,168.8,972.0,0.18
110,13,2014-03-11,15:00:00,43.8,172.5,970.7,0.17
110,14,2014-03-11,21:00:00,45.0,175.0,970.0,0
110,15,2014-03-12,03:00:00,45.0,177.5,970.7,-0.18
110,16,2014-03-12,09:00:00,46.2,180.0,972.1,-999
