1,cyclonegenesis date,2011-11-21T21:00:00+09:00
2,lifetime (hour),174
3,max. developing rate,1.02,40.0,132.5
4,minimum SLP,978.8,55.0,165.0
100,No. of timestep (or No. of lines),30
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2011-11-21,21:00:00,43.8,110.0,1021.6,-999
110,2,2011-11-22,03:00:00,42.5,113.8,1021.3,0.08
110,3,2011-11-22,09:00:00,41.2,116.2,1020.7,0.32
110,4,2011-11-22,15:00:00,40.0,120.0,1017.7,0.29
110,5,2011-11-22,21:00:00,40.0,125.0,1017.5,0.24
110,6,2011-11-23,03:00:00,40.0,127.5,1015.1,0.54
110,7,2011-11-23,09:00:00,40.0,130.0,1011.6,0.93
110,8,2011-11-23,15:00:00,40.0,132.5,1005.0,1.02
110,9,2011-11-23,21:00:00,41.2,136.2,1000.5,0.97
110,10,2011-11-24,03:00:00,43.8,137.5,994.2,0.48
110,11,2011-11-24,09:00:00,45.0,138.8,994.9,0.05
110,12,2011-11-24,15:00:00,46.2,140.0,993.6,0.25
110,13,2011-11-24,21:00:00,47.5,145.0,991.8,0.79
110,14,2011-11-25,03:00:00,48.8,145.0,983.7,0.8
110,15,2011-11-25,09:00:00,50.0,146.2,981.6,0.34
110,16,2011-11-25,15:00:00,50.0,148.8,979.3,-0.03
110,17,2011-11-25,21:00:00,50.0,151.2,982.0,-0.15
110,18,2011-11-26,03:00:00,51.2,155.0,981.3,0.14
110,19,2011-11-26,09:00:00,56.2,158.8,980.2,0.16
110,20,2011-11-26,15:00:00,56.2,160.0,979.1,0.1
110,21,2011-11-26,21:00:00,55.0,165.0,978.8,-0.04
110,22,2011-11-27,03:00:00,55.0,167.5,979.7,-0.02
110,23,2011-11-27,09:00:00,55.0,172.5,979.1,-0.02
110,24,2011-11-27,15:00:00,55.0,175.0,980.0,-0.17
110,25,2011-11-27,21:00:00,56.2,176.2,981.4,-0.15
110,26,2011-11-28,03:00:00,55.0,178.8,982.1,-0.15
110,27,2011-11-28,09:00:00,55.0,180.0,983.5,-0.22
110,28,2011-11-28,15:00:00,55.0,180.0,985.1,-0.22
110,29,2011-11-28,21:00:00,53.8,178.8,986.5,-0.14
110,30,2011-11-29,03:00:00,52.5,180.0,987.0,-999
