1,cyclonegenesis date,2012-03-31T09:00:00+09:00
2,lifetime (hour),72
3,max. developing rate,1.33,50.0,153.8
4,minimum SLP,960.0,55.0,152.5
100,No. of timestep (or No. of lines),13
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2012-03-31,09:00:00,40.0,140.0,1001.2,-999
110,2,2012-03-31,15:00:00,41.2,143.8,994.8,0.88
110,3,2012-03-31,21:00:00,42.5,147.5,991.4,1.11
110,4,2012-04-01,03:00:00,46.2,150.0,982.1,1.27
110,5,2012-04-01,09:00:00,50.0,153.8,975.9,1.33
110,6,2012-04-01,15:00:00,52.5,153.8,964.8,1.08
110,7,2012-04-01,21:00:00,55.0,152.5,961.4,0.35
110,8,2012-04-02,03:00:00,55.0,152.5,960.0,-0.39
110,9,2012-04-02,09:00:00,56.2,152.5,966.8,-1.04
110,10,2012-04-02,15:00:00,57.5,153.8,974.7,-1.09
110,11,2012-04-02,21:00:00,57.5,153.8,982.4,-1.01
110,12,2012-04-03,03:00:00,57.5,152.5,989.1,-0.95
110,13,2012-04-03,09:00:00,57.5,152.5,996.0,-999
