1,cyclonegenesis date,2017-02-18T21:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.48,40.0,151.2
4,minimum SLP,964.8,45.0,166.2
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-02-18,21:00:00,45.0,113.8,1003.4,-999
110,2,2017-02-19,03:00:00,43.8,117.5,1004.2,-0.14
110,3,2017-02-19,09:00:00,42.5,121.2,1005.1,0.04
110,4,2017-02-19,15:00:00,43.8,126.2,1003.7,-0.14
110,5,2017-02-19,21:00:00,41.2,130.0,1006.7,0.03
110,6,2017-02-20,03:00:00,40.0,131.2,1003.4,0.64
110,7,2017-02-20,09:00:00,38.8,135.0,999.7,0.89
110,8,2017-02-20,15:00:00,40.0,140.0,993.9,0.73
110,9,2017-02-20,21:00:00,40.0,143.8,991.7,1.17
110,10,2017-02-21,03:00:00,40.0,151.2,981.1,1.48
110,11,2017-02-21,09:00:00,41.2,156.2,975.6,0.79
110,12,2017-02-21,15:00:00,42.5,160.0,972.3,0.67
110,13,2017-02-21,21:00:00,43.8,162.5,967.9,0.64
110,14,2017-02-22,03:00:00,45.0,166.2,964.8,-999
