1,cyclonegenesis date,2010-01-20T03:00:00+09:00
2,lifetime (hour),72
3,max. developing rate,1.48,55.0,147.5
4,minimum SLP,965.6,55.0,147.5
100,No. of timestep (or No. of lines),13
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2010-01-20,03:00:00,53.8,141.2,1002.4,-999
110,2,2010-01-20,09:00:00,53.8,145.0,993.8,1.46
110,3,2010-01-20,15:00:00,55.0,147.5,982.4,1.48
110,4,2010-01-20,21:00:00,55.0,148.8,973.2,1.21
110,5,2010-01-21,03:00:00,55.0,147.5,965.6,0.37
110,6,2010-01-21,09:00:00,55.0,148.8,968.0,-0.29
110,7,2010-01-21,15:00:00,55.0,151.2,969.7,-0.01
110,8,2010-01-21,21:00:00,55.0,153.8,968.1,0.23
110,9,2010-01-22,03:00:00,57.5,153.8,966.5,0.04
110,10,2010-01-22,09:00:00,57.5,152.5,967.5,-0.14
110,11,2010-01-22,15:00:00,57.5,151.2,968.5,-0.26
110,12,2010-01-22,21:00:00,56.2,151.2,971.2,-0.36
110,13,2010-01-23,03:00:00,56.2,151.2,973.6,-999
