1,cyclonegenesis date,2019-11-12T09:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.44,42.5,132.5
4,minimum SLP,972.8,55.0,141.2
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2019-11-12,09:00:00,43.8,115.0,1014.0,-999
110,2,2019-11-12,15:00:00,42.5,118.8,1011.4,-0.14
110,3,2019-11-12,21:00:00,41.2,120.0,1015.6,-0.39
110,4,2019-11-13,03:00:00,40.0,121.2,1015.8,0.32
110,5,2019-11-13,09:00:00,43.8,130.0,1012.1,1.01
110,6,2019-11-13,15:00:00,42.5,132.5,1003.9,1.44
110,7,2019-11-13,21:00:00,45.0,136.2,995.6,1.42
110,8,2019-11-14,03:00:00,47.5,140.0,986.9,1.27
110,9,2019-11-14,09:00:00,50.0,141.2,979.7,0.78
110,10,2019-11-14,15:00:00,52.5,142.5,976.8,0.21
110,11,2019-11-14,21:00:00,53.8,142.5,976.9,0.28
110,12,2019-11-15,03:00:00,53.8,142.5,973.0,0.3
110,13,2019-11-15,09:00:00,55.0,141.2,972.8,-0.66
110,14,2019-11-15,15:00:00,55.0,140.0,982.2,-999
