1,cyclonegenesis date,2012-12-07T03:00:00+09:00
2,lifetime (hour),102
3,max. developing rate,1.18,37.5,131.2
4,minimum SLP,972.1,42.5,153.8
100,No. of timestep (or No. of lines),18
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2012-12-07,03:00:00,35.0,120.0,1019.6,-999
110,2,2012-12-07,09:00:00,36.2,123.8,1016.7,0.51
110,3,2012-12-07,15:00:00,35.0,127.5,1014.5,0.66
110,4,2012-12-07,21:00:00,37.5,131.2,1010.3,1.18
110,5,2012-12-08,03:00:00,38.8,135.0,1002.3,1.14
110,6,2012-12-08,09:00:00,40.0,138.8,998.2,0.73
110,7,2012-12-08,15:00:00,40.0,142.5,994.3,0.71
110,8,2012-12-08,21:00:00,42.5,145.0,990.5,0.39
110,9,2012-12-09,03:00:00,43.8,146.3,989.8,0.43
110,10,2012-12-09,09:00:00,43.8,147.5,985.4,0.72
110,11,2012-12-09,15:00:00,43.8,148.8,981.3,0.51
110,12,2012-12-09,21:00:00,43.8,148.8,979.4,0.42
110,13,2012-12-10,03:00:00,43.8,150.0,976.4,0.46
110,14,2012-12-10,09:00:00,43.8,151.3,974.0,0.37
110,15,2012-12-10,15:00:00,42.5,153.8,972.1,0.09
110,16,2012-12-10,21:00:00,43.8,156.3,973.0,-0.18
110,17,2012-12-11,03:00:00,43.8,158.8,974.2,-0.23
110,18,2012-12-11,09:00:00,45.0,161.3,975.7,-999
