1,cyclonegenesis date,2017-04-05T09:00:00+09:00
2,lifetime (hour),108
3,max. developing rate,1.00,48.8,152.5
4,minimum SLP,979.2,51.2,168.8
100,No. of timestep (or No. of lines),19
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-04-05,09:00:00,46.2,111.2,1004.3,-999
110,2,2017-04-05,15:00:00,46.2,116.2,998.6,0.25
110,3,2017-04-05,21:00:00,46.2,120.0,1001.2,-0.42
110,4,2017-04-06,03:00:00,46.2,123.8,1003.7,-0.43
110,5,2017-04-06,09:00:00,47.5,130.0,1006.5,-0.01
110,6,2017-04-06,15:00:00,45.0,131.2,1003.8,0.27
110,7,2017-04-06,21:00:00,43.8,137.5,1003.2,0.25
110,8,2017-04-07,03:00:00,46.2,141.2,1000.9,0.36
110,9,2017-04-07,09:00:00,47.5,147.5,998.8,0.76
110,10,2017-04-07,15:00:00,48.8,152.5,991.4,1
110,11,2017-04-07,21:00:00,50.0,156.2,986.0,0.67
110,12,2017-04-08,03:00:00,50.0,158.8,982.7,0.45
110,13,2017-04-08,09:00:00,51.2,161.2,980.2,0.23
110,14,2017-04-08,15:00:00,51.2,165.0,979.6,0.08
110,15,2017-04-08,21:00:00,51.2,168.8,979.2,-0.14
110,16,2017-04-09,03:00:00,52.5,172.5,981.5,-0.22
110,17,2017-04-09,09:00:00,52.5,176.2,982.2,-0.1
110,18,2017-04-09,15:00:00,52.5,178.8,982.9,-0.2
110,19,2017-04-09,21:00:00,52.5,180.0,984.9,-999
