1,cyclonegenesis date,2019-12-14T15:00:00+09:00
2,lifetime (hour),54
3,max. developing rate,1.73,42.5,151.2
4,minimum SLP,977.2,51.2,180.0
100,No. of timestep (or No. of lines),10
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2019-12-14,15:00:00,41.2,142.5,1009.4,-999
110,2,2019-12-14,21:00:00,41.2,146.2,1003.9,1.22
110,3,2019-12-15,03:00:00,42.5,151.2,995.8,1.73
110,4,2019-12-15,09:00:00,43.8,153.8,984.1,1.23
110,5,2019-12-15,15:00:00,45.0,156.2,981.4,0.15
110,6,2019-12-15,21:00:00,45.0,161.2,982.3,0.01
110,7,2019-12-16,03:00:00,46.2,165.0,981.3,0.18
110,8,2019-12-16,09:00:00,47.5,168.8,980.1,0.14
110,9,2019-12-16,15:00:00,50.0,173.8,979.5,0.22
110,10,2019-12-16,21:00:00,51.2,180.0,977.2,-999
