1,cyclonegenesis date,2013-02-15T03:00:00+09:00
2,lifetime (hour),108
3,max. developing rate,1.59,36.2,150.0
4,minimum SLP,962.4,46.2,165.0
100,No. of timestep (or No. of lines),19
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-02-15,03:00:00,30.0,131.2,1014.0,-999
110,2,2013-02-15,09:00:00,31.2,135.0,1011.5,0.97
110,3,2013-02-15,15:00:00,32.5,138.8,1005.5,1.22
110,4,2013-02-15,21:00:00,35.0,145.0,1000.4,1.54
110,5,2013-02-16,03:00:00,36.2,150.0,990.5,1.59
110,6,2013-02-16,09:00:00,38.8,155.0,984.5,1.47
110,7,2013-02-16,15:00:00,40.0,158.8,974.9,1.4
110,8,2013-02-16,21:00:00,42.5,161.2,969.2,1.08
110,9,2013-02-17,03:00:00,45.0,163.8,962.5,0.57
110,10,2013-02-17,09:00:00,46.2,165.0,962.4,-0.15
110,11,2013-02-17,15:00:00,48.8,165.0,964.3,-0.4
110,12,2013-02-17,21:00:00,50.0,165.0,967.5,-0.23
110,13,2013-02-18,03:00:00,50.0,163.8,967.3,-0.15
110,14,2013-02-18,09:00:00,51.2,162.5,969.5,-0.32
110,15,2013-02-18,15:00:00,51.2,162.5,971.5,-0.38
110,16,2013-02-18,21:00:00,51.2,162.5,974.5,-0.39
110,17,2013-02-19,03:00:00,51.2,162.5,976.7,-0.26
110,18,2013-02-19,09:00:00,51.2,163.8,978.0,-0.17
110,19,2013-02-19,15:00:00,51.2,165.0,979.0,-999
