1,cyclonegenesis date,2017-10-30T03:00:00+09:00
2,lifetime (hour),90
3,max. developing rate,2.63,45.0,150.0
4,minimum SLP,942.2,47.5,151.2
100,No. of timestep (or No. of lines),16
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-10-30,03:00:00,41.2,146.2,973.7,-999
110,2,2017-10-30,09:00:00,45.0,150.0,954.8,2.63
110,3,2017-10-30,15:00:00,47.5,151.2,942.2,0.62
110,4,2017-10-30,21:00:00,50.0,153.8,947.1,-0.42
110,5,2017-10-31,03:00:00,51.2,155.0,947.7,-0.71
110,6,2017-10-31,09:00:00,52.5,155.0,956.5,-1.34
110,7,2017-10-31,15:00:00,55.0,155.0,965.8,-1.17
110,8,2017-10-31,21:00:00,56.2,155.0,972.8,-0.92
110,9,2017-11-01,03:00:00,57.5,155.0,978.8,-0.73
110,10,2017-11-01,09:00:00,57.5,155.0,983.2,-0.56
110,11,2017-11-01,15:00:00,58.8,155.0,986.8,-0.56
110,12,2017-11-01,21:00:00,58.8,153.8,991.3,-0.65
110,13,2017-11-02,03:00:00,58.8,151.2,996.3,-0.65
110,14,2017-11-02,09:00:00,58.8,148.8,1000.8,-0.58
110,15,2017-11-02,15:00:00,58.8,147.5,1004.7,-0.54
110,16,2017-11-02,21:00:00,58.8,147.5,1008.7,-999
