1,cyclonegenesis date,2014-12-04T15:00:00+09:00
2,lifetime (hour),54
3,max. developing rate,2.10,43.8,158.8
4,minimum SLP,955.0,47.5,165.0
100,No. of timestep (or No. of lines),10
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2014-12-04,15:00:00,36.2,141.2,1008.1,-999
110,2,2014-12-04,21:00:00,37.5,145.0,1005.0,1.09
110,3,2014-12-05,03:00:00,37.5,147.5,996.8,1.62
110,4,2014-12-05,09:00:00,40.0,152.5,988.3,1.94
110,5,2014-12-05,15:00:00,43.8,158.8,975.6,2.1
110,6,2014-12-05,21:00:00,46.2,162.5,963.6,1.68
110,7,2014-12-06,03:00:00,47.5,165.0,955.0,0.14
110,8,2014-12-06,09:00:00,48.8,170.0,961.8,-0.63
110,9,2014-12-06,15:00:00,48.8,175.0,963.0,-0.28
110,10,2014-12-06,21:00:00,48.8,178.8,965.4,-999
