1,cyclonegenesis date,2017-01-29T21:00:00+09:00
2,lifetime (hour),108
3,max. developing rate,1.77,38.8,148.8
4,minimum SLP,958.9,53.8,163.8
100,No. of timestep (or No. of lines),19
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-01-29,21:00:00,38.8,135.0,1012.3,-999
110,2,2017-01-30,03:00:00,38.8,135.0,1004.9,1.1
110,3,2017-01-30,09:00:00,37.5,142.5,1000.6,1.52
110,4,2017-01-30,15:00:00,38.8,148.8,989.2,1.77
110,5,2017-01-30,21:00:00,40.0,153.8,981.8,1.28
110,6,2017-01-31,03:00:00,41.2,156.2,975.2,0.88
110,7,2017-01-31,09:00:00,42.5,160.0,972.0,0.77
110,8,2017-01-31,15:00:00,43.8,162.5,966.4,0.58
110,9,2017-01-31,21:00:00,45.0,165.0,965.2,0.27
110,10,2017-02-01,03:00:00,47.5,166.2,963.1,0.41
110,11,2017-02-01,09:00:00,48.8,166.2,960.1,0.29
110,12,2017-02-01,15:00:00,50.0,167.5,959.4,-0.08
110,13,2017-02-01,21:00:00,52.5,165.0,961.1,0.04
110,14,2017-02-02,03:00:00,53.8,163.8,958.9,-0.03
110,15,2017-02-02,09:00:00,55.0,163.8,961.5,-0.78
110,16,2017-02-02,15:00:00,58.8,158.8,969.7,-0.88
110,17,2017-02-02,21:00:00,57.5,155.0,974.3,-0.75
110,18,2017-02-03,03:00:00,57.5,152.5,980.4,-1
110,19,2017-02-03,09:00:00,57.5,150.0,988.6,-999
