1,cyclonegenesis date,2011-10-30T21:00:00+09:00
2,lifetime (hour),84
3,max. developing rate,1.10,37.5,151.2
4,minimum SLP,979.8,45.0,167.5
100,No. of timestep (or No. of lines),15
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2011-10-30,21:00:00,32.5,146.2,1014.2,-999
110,2,2011-10-31,03:00:00,35.0,147.5,1011.3,0.54
110,3,2011-10-31,09:00:00,36.2,150.0,1008.9,0.78
110,4,2011-10-31,15:00:00,37.5,151.2,1003.5,1.1
110,5,2011-10-31,21:00:00,38.8,153.8,997.5,1.01
110,6,2011-11-01,03:00:00,40.0,157.5,992.8,0.39
110,7,2011-11-01,09:00:00,40.0,160.0,993.3,0.34
110,8,2011-11-01,15:00:00,41.2,162.5,989.1,0.85
110,9,2011-11-01,21:00:00,43.8,166.2,983.8,0.79
110,10,2011-11-02,03:00:00,45.0,167.5,979.8,0.32
110,11,2011-11-02,09:00:00,46.2,170.0,980.0,-0.2
110,12,2011-11-02,15:00:00,46.2,171.2,982.3,-0.51
110,13,2011-11-02,21:00:00,47.5,172.5,986.3,-0.57
110,14,2011-11-03,03:00:00,48.8,175.0,989.4,-0.13
110,15,2011-11-03,09:00:00,55.0,180.0,988.0,-999
