1,cyclonegenesis date,2018-05-08T09:00:00+09:00
2,lifetime (hour),150
3,max. developing rate,1.18,45.0,151.2
4,minimum SLP,982.0,47.5,152.5
100,No. of timestep (or No. of lines),26
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2018-05-08,09:00:00,28.8,126.2,1005.9,-999
110,2,2018-05-08,15:00:00,30.0,130.0,1003.8,0.11
110,3,2018-05-08,21:00:00,31.2,133.8,1005.0,-0.03
110,4,2018-05-09,03:00:00,32.5,137.5,1004.1,-0.37
110,5,2018-05-09,09:00:00,32.5,140.0,1008.4,-0.23
110,6,2018-05-09,15:00:00,35.0,143.8,1006.2,0
110,7,2018-05-09,21:00:00,36.2,146.2,1008.4,-0.13
110,8,2018-05-10,03:00:00,37.5,148.8,1007.5,0.06
110,9,2018-05-10,09:00:00,38.8,150.0,1007.8,0.28
110,10,2018-05-10,15:00:00,40.0,150.0,1004.5,0.63
110,11,2018-05-10,21:00:00,42.5,151.2,1000.9,1
110,12,2018-05-11,03:00:00,45.0,151.2,993.0,1.18
110,13,2018-05-11,09:00:00,46.2,151.2,986.7,0.9
110,14,2018-05-11,15:00:00,47.5,152.5,982.0,0.12
110,15,2018-05-11,21:00:00,48.8,152.5,985.2,-0.15
110,16,2018-05-12,03:00:00,48.8,155.0,983.9,-0.12
110,17,2018-05-12,09:00:00,48.8,156.2,986.7,-0.31
110,18,2018-05-12,15:00:00,48.8,160.0,987.9,-0.3
110,19,2018-05-12,21:00:00,48.8,162.5,990.5,-0.33
110,20,2018-05-13,03:00:00,48.8,163.8,992.1,-0.35
110,21,2018-05-13,09:00:00,48.8,165.0,995.0,-0.34
110,22,2018-05-13,15:00:00,48.8,167.5,996.4,-0.38
110,23,2018-05-13,21:00:00,48.8,168.8,999.9,-0.4
110,24,2018-05-14,03:00:00,47.5,171.2,1001.5,-0.31
110,25,2018-05-14,09:00:00,47.5,173.8,1003.8,-0.22
110,26,2018-05-14,15:00:00,46.2,177.5,1004.2,-999
