1,cyclonegenesis date,2011-09-28T15:00:00+09:00
2,lifetime (hour),138
3,max. developing rate,1.12,47.5,158.8
4,minimum SLP,971.3,53.8,163.8
100,No. of timestep (or No. of lines),24
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2011-09-28,15:00:00,32.5,145.0,1008.3,-999
110,2,2011-09-28,21:00:00,32.5,146.2,1007.0,0.47
110,3,2011-09-29,03:00:00,33.8,147.5,1004,0.51
110,4,2011-09-29,09:00:00,35.0,148.8,1002.2,0.52
110,5,2011-09-29,15:00:00,36.2,150.0,998.9,0.35
110,6,2011-09-29,21:00:00,36.2,151.2,998.7,0.12
110,7,2011-09-30,03:00:00,37.5,151.2,997.7,0.02
110,8,2011-09-30,09:00:00,38.8,152.5,998.5,0.05
110,9,2011-09-30,15:00:00,41.2,153.8,997.2,0.17
110,10,2011-09-30,21:00:00,45.0,155.0,996.6,0.71
110,11,2011-10-01,03:00:00,47.5,158.8,988.7,1.12
110,12,2011-10-01,09:00:00,50.0,160.0,982.6,0.97
110,13,2011-10-01,15:00:00,51.2,161.2,976.1,0.67
110,14,2011-10-01,21:00:00,52.5,162.5,973.7,0.36
110,15,2011-10-02,03:00:00,53.8,163.8,971.3,0.12
110,16,2011-10-02,09:00:00,55.0,166.2,972.1,-0.21
110,17,2011-10-02,15:00:00,55.0,167.5,974.2,-0.27
110,18,2011-10-02,21:00:00,55.0,167.5,975.8,-0.07
110,19,2011-10-03,03:00:00,56.2,171.2,975.2,-0.02
110,20,2011-10-03,09:00:00,56.2,172.5,976.1,-0.13
110,21,2011-10-03,15:00:00,56.2,175.0,977.1,-0.48
110,22,2011-10-03,21:00:00,56.2,177.5,982.8,-0.77
110,23,2011-10-04,03:00:00,57.5,178.8,987.9,-0.67
110,24,2011-10-04,09:00:00,57.5,180.0,992.4,-999
