1,cyclonegenesis date,2010-02-18T03:00:00+09:00
2,lifetime (hour),60
3,max. developing rate,1.08,35.0,146.2
4,minimum SLP,974.3,45.0,180.0
100,No. of timestep (or No. of lines),11
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2010-02-18,03:00:00,31.2,141.2,1014.6,-999
110,2,2010-02-18,09:00:00,33.8,143.8,1010.8,1
110,3,2010-02-18,15:00:00,35.0,146.2,1005.2,1.08
110,4,2010-02-18,21:00:00,37.5,150.0,1000.3,0.83
110,5,2010-02-19,03:00:00,37.5,152.5,996.6,0.63
110,6,2010-02-19,09:00:00,38.8,156.2,993.8,0.76
110,7,2010-02-19,15:00:00,40.0,161.2,988.5,0.83
110,8,2010-02-19,21:00:00,41.2,168.8,984.8,0.78
110,9,2010-02-20,03:00:00,42.5,172.5,979.8,0.74
110,10,2010-02-20,09:00:00,43.8,176.2,976.3,0.47
110,11,2010-02-20,15:00:00,45.0,180.0,974.3,-999
