1,cyclonegenesis date,2020-04-01T03:00:00+09:00
2,lifetime (hour),90
3,max. developing rate,1.56,35.0,141.2
4,minimum SLP,971.3,42.5,150.0
100,No. of timestep (or No. of lines),16
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2020-04-01,03:00:00,30.0,130.0,1007.8,-999
110,2,2020-04-01,09:00:00,31.2,132.5,1004.8,1.23
110,3,2020-04-01,15:00:00,32.5,136.2,997.0,1.28
110,4,2020-04-01,21:00:00,35.0,141.2,993.1,1.56
110,5,2020-04-02,03:00:00,38.8,145.0,981.8,1.46
110,6,2020-04-02,09:00:00,40.0,147.5,977.6,0.96
110,7,2020-04-02,15:00:00,42.5,150.0,971.3,0.47
110,8,2020-04-02,21:00:00,43.8,152.5,972.2,-0.25
110,9,2020-04-03,03:00:00,45.0,155.0,974.2,-0.52
110,10,2020-04-03,09:00:00,47.5,158.8,978.5,-0.5
110,11,2020-04-03,15:00:00,50.0,162.5,980.4,-0.3
110,12,2020-04-03,21:00:00,51.2,165.0,982.4,-0.36
110,13,2020-04-04,03:00:00,53.8,168.8,985.2,-0.38
110,14,2020-04-04,09:00:00,56.2,172.5,987.6,-0.3
110,15,2020-04-04,15:00:00,57.5,176.2,989.5,-0.13
110,16,2020-04-04,21:00:00,60.0,180.0,989.5,-999
