1,cyclonegenesis date,2017-03-25T09:00:00+09:00
2,lifetime (hour),102
3,max. developing rate,1.48,35.0,145.0
4,minimum SLP,974.2,41.2,178.8
100,No. of timestep (or No. of lines),18
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-03-25,09:00:00,27.5,130.0,1014.5,-999
110,2,2017-03-25,15:00:00,27.5,131.2,1011.2,0.48
110,3,2017-03-25,21:00:00,28.8,132.5,1010.7,0.37
110,4,2017-03-26,03:00:00,28.8,135.0,1008.2,0.06
110,5,2017-03-26,09:00:00,28.8,137.5,1010.2,0.09
110,6,2017-03-26,15:00:00,30.0,141.2,1007.5,0.37
110,7,2017-03-26,21:00:00,31.2,143.8,1007.1,0.43
110,8,2017-03-27,03:00:00,32.5,145.0,1003.7,0.59
110,9,2017-03-27,09:00:00,33.8,143.8,1001.7,1.33
110,10,2017-03-27,15:00:00,35.0,145.0,991.1,1.48
110,11,2017-03-27,21:00:00,35.0,147.5,987.3,0.92
110,12,2017-03-28,03:00:00,35.0,151.2,982.1,0.59
110,13,2017-03-28,09:00:00,35.0,155.0,981.6,0.16
110,14,2017-03-28,15:00:00,36.2,161.2,980.5,0.14
110,15,2017-03-28,21:00:00,37.5,166.2,980.2,0.3
110,16,2017-03-29,03:00:00,38.8,171.2,977.4,0.39
110,17,2017-03-29,09:00:00,40.0,175.0,976.0,0.29
110,18,2017-03-29,15:00:00,41.2,178.8,974.2,-999
