1,cyclonegenesis date,2012-12-25T09:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.50,43.8,146.2
4,minimum SLP,966.9,48.8,178.8
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2012-12-25,09:00:00,41.2,137.5,1011.5,-999
110,2,2012-12-25,15:00:00,42.5,142.5,1005.8,1.09
110,3,2012-12-25,21:00:00,43.8,146.2,999.0,1.5
110,4,2012-12-26,03:00:00,43.8,148.8,988.2,1.22
110,5,2012-12-26,09:00:00,45.0,150.0,984.7,0.4
110,6,2012-12-26,15:00:00,43.8,153.8,983.4,0.59
110,7,2012-12-26,21:00:00,45.0,161.2,977.8,0.89
110,8,2012-12-27,03:00:00,46.2,165.0,972.7,0.67
110,9,2012-12-27,09:00:00,47.5,168.8,969.6,0.27
110,10,2012-12-27,15:00:00,48.8,171.2,969.3,-0.03
110,11,2012-12-27,21:00:00,48.8,172.5,970.0,-0.06
110,12,2012-12-28,03:00:00,50.0,176.2,970.1,0.06
110,13,2012-12-28,09:00:00,50.0,176.2,969.2,0.1
110,14,2012-12-28,15:00:00,50.0,177.5,968.8,0.07
110,15,2012-12-28,21:00:00,50.0,178.8,968.3,0.15
110,16,2012-12-29,03:00:00,48.8,178.8,966.9,0.06
110,17,2012-12-29,09:00:00,48.8,180.0,967.5,-999
