1,cyclonegenesis date,2014-09-24T09:00:00+09:00
2,lifetime (hour),102
3,max. developing rate,1.05,47.5,158.8
4,minimum SLP,982.5,48.8,161.2
100,No. of timestep (or No. of lines),18
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2014-09-24,09:00:00,33.8,126.2,1004.7,-999
110,2,2014-09-24,15:00:00,33.8,127.5,1001.8,0.15
110,3,2014-09-24,21:00:00,36.2,132.5,1003.3,0.11
110,4,2014-09-25,03:00:00,37.5,136.2,1000.7,0.08
110,5,2014-09-25,09:00:00,37.5,138.8,1002.5,-0.01
110,6,2014-09-25,15:00:00,36.2,140.0,1000.8,-0.07
110,7,2014-09-25,21:00:00,40.0,145.0,1003.2,-0.02
110,8,2014-09-26,03:00:00,40.0,147.5,1001.0,0.13
110,9,2014-09-26,09:00:00,41.2,151.2,1001.8,0.16
110,10,2014-09-26,15:00:00,46.2,156.2,999.2,0.68
110,11,2014-09-26,21:00:00,47.5,158.8,993.5,1.05
110,12,2014-09-27,03:00:00,48.8,160.0,986.0,0.86
110,13,2014-09-27,09:00:00,48.8,161.2,982.5,0.14
110,14,2014-09-27,15:00:00,48.8,165.0,984.2,-0.25
110,15,2014-09-27,21:00:00,47.5,168.8,985.7,-0.28
110,16,2014-09-28,03:00:00,47.5,172.5,987.7,-0.42
110,17,2014-09-28,09:00:00,47.5,176.2,990.9,-0.28
110,18,2014-09-28,15:00:00,47.5,178.8,991.2,-999
