1,cyclonegenesis date,2017-11-22T09:00:00+09:00
2,lifetime (hour),66
3,max. developing rate,1.96,51.2,152.5
4,minimum SLP,955.6,57.5,152.5
100,No. of timestep (or No. of lines),12
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-11-22,09:00:00,27.5,127.5,1012.5,-999
110,2,2017-11-22,15:00:00,28.8,128.8,1007.0,0.55
110,3,2017-11-22,21:00:00,28.8,131.2,1008.0,0.45
110,4,2017-11-23,03:00:00,31.2,135.0,1003.3,0.81
110,5,2017-11-23,09:00:00,33.8,140.0,1000.9,1.25
110,6,2017-11-23,15:00:00,36.2,143.8,991.5,0.87
110,7,2017-11-23,21:00:00,40.0,147.5,992.2,0.44
110,8,2017-11-24,03:00:00,48.8,151.2,986.7,1.27
110,9,2017-11-24,09:00:00,51.2,152.5,976.0,1.96
110,10,2017-11-24,15:00:00,55.0,152.5,960.8,1.47
110,11,2017-11-24,21:00:00,57.5,152.5,955.6,-0.49
110,12,2017-11-25,03:00:00,58.8,152.5,967.8,-999
