1,cyclonegenesis date,2017-03-13T09:00:00+09:00
2,lifetime (hour),240
3,max. developing rate,1.37,30.0,143.8
4,minimum SLP,969.2,37.5,161.2
100,No. of timestep (or No. of lines),41
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-03-13,09:00:00,28.8,126.2,1010.1,-999
110,2,2017-03-13,15:00:00,28.8,128.8,1005.0,0.78
110,3,2017-03-13,21:00:00,28.8,131.2,1003.7,0.38
110,4,2017-03-14,03:00:00,28.8,133.8,1001.9,0.37
110,5,2017-03-14,09:00:00,28.8,138.8,1000.7,0.94
110,6,2017-03-14,15:00:00,30.0,143.8,994.2,1.37
110,7,2017-03-14,21:00:00,31.2,147.5,989.1,1.27
110,8,2017-03-15,03:00:00,32.5,151.2,983.0,0.69
110,9,2017-03-15,09:00:00,32.5,152.5,982.8,0.77
110,10,2017-03-15,15:00:00,33.8,155.0,976.0,0.92
110,11,2017-03-15,21:00:00,35.0,157.5,974.1,0.55
110,12,2017-03-16,03:00:00,36.2,160.0,970.6,0.49
110,13,2017-03-16,09:00:00,37.5,161.2,969.2,-0.13
110,14,2017-03-16,15:00:00,38.8,165.0,971.9,-0.43
110,15,2017-03-16,21:00:00,40.0,168.8,973.8,-0.28
110,16,2017-03-17,03:00:00,45.0,167.5,975.0,0.04
110,17,2017-03-17,09:00:00,47.5,165.0,973.3,0.34
110,18,2017-03-17,15:00:00,47.5,162.5,970.7,0.18
110,19,2017-03-17,21:00:00,47.5,161.2,971.0,-0.14
110,20,2017-03-18,03:00:00,46.2,161.2,972.5,-0.2
110,21,2017-03-18,09:00:00,46.2,162.5,973.5,-0.05
110,22,2017-03-18,15:00:00,46.2,163.8,973.1,-0.03
110,23,2017-03-18,21:00:00,46.2,166.2,973.9,-0.07
110,24,2017-03-19,03:00:00,47.5,166.2,974.0,-0.14
110,25,2017-03-19,09:00:00,47.5,166.2,975.6,-0.14
110,26,2017-03-19,15:00:00,47.5,166.2,975.7,-0.07
110,27,2017-03-19,21:00:00,48.8,166.2,976.5,-0.13
110,28,2017-03-20,03:00:00,48.8,166.2,977.4,-0.25
110,29,2017-03-20,09:00:00,48.8,165.0,979.7,-0.27
110,30,2017-03-20,15:00:00,48.8,163.8,980.8,-0.26
110,31,2017-03-20,21:00:00,48.8,163.8,983.0,-0.38
110,32,2017-03-21,03:00:00,48.8,165.0,985.7,-0.46
110,33,2017-03-21,09:00:00,48.8,165.0,988.9,-0.42
110,34,2017-03-21,15:00:00,48.8,165.0,991.0,-0.38
110,35,2017-03-21,21:00:00,50.0,166.2,993.7,-0.28
110,36,2017-03-22,03:00:00,50.0,166.2,994.6,-0.28
110,37,2017-03-22,09:00:00,51.2,166.2,997.4,-0.36
110,38,2017-03-22,15:00:00,51.2,166.2,999.3,-0.32
110,39,2017-03-22,21:00:00,52.5,166.2,1001.6,-0.2
110,40,2017-03-23,03:00:00,52.5,165.0,1002.0,-0.13
110,41,2017-03-23,09:00:00,52.5,163.8,1003.4,-999
