1,cyclonegenesis date,2019-12-27T03:00:00+09:00
2,lifetime (hour),66
3,max. developing rate,2.15,36.2,143.8
4,minimum SLP,947.9,42.5,175.0
100,No. of timestep (or No. of lines),12
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2019-12-27,03:00:00,35.0,138.8,999.7,-999
110,2,2019-12-27,09:00:00,36.2,143.8,990.1,2.15
110,3,2019-12-27,15:00:00,37.5,148.8,978.2,1.89
110,4,2019-12-27,21:00:00,38.8,153.8,970.6,1.44
110,5,2019-12-28,03:00:00,38.8,158.8,962.9,1.41
110,6,2019-12-28,09:00:00,38.8,163.8,955.6,1.18
110,7,2019-12-28,15:00:00,40.0,167.5,950.4,0.54
110,8,2019-12-28,21:00:00,41.2,171.2,949.7,0.22
110,9,2019-12-29,03:00:00,42.5,175.0,947.9,-0.03
110,10,2019-12-29,09:00:00,43.8,177.5,950.0,-0.51
110,11,2019-12-29,15:00:00,43.8,178.8,953.9,-0.69
110,12,2019-12-29,21:00:00,43.8,180.0,958.1,-999
