1,cyclonegenesis date,2013-03-18T21:00:00+09:00
2,lifetime (hour),60
3,max. developing rate,1.14,50.0,145.0
4,minimum SLP,971.7,53.8,143.8
100,No. of timestep (or No. of lines),11
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-03-18,21:00:00,42.5,137.5,997.2,-999
110,2,2013-03-19,03:00:00,45.0,140.0,996.1,0.38
110,3,2013-03-19,09:00:00,47.5,142.5,992.6,0.89
110,4,2013-03-19,15:00:00,50.0,145.0,985.0,1.14
110,5,2013-03-19,21:00:00,52.5,146.2,977.8,0.86
110,6,2013-03-20,03:00:00,53.8,145.0,973.4,0.45
110,7,2013-03-20,09:00:00,53.8,143.8,971.7,-0.01
110,8,2013-03-20,15:00:00,53.8,143.8,973.6,-0.45
110,9,2013-03-20,21:00:00,53.8,143.8,977.8,-0.44
110,10,2013-03-21,03:00:00,53.8,142.5,979.6,-0.53
110,11,2013-03-21,09:00:00,53.8,142.5,985.0,-999
