1,cyclonegenesis date,2018-01-24T21:00:00+09:00
2,lifetime (hour),114
3,max. developing rate,1.48,40.0,156.2
4,minimum SLP,961.3,52.5,153.8
100,No. of timestep (or No. of lines),20
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2018-01-24,21:00:00,38.8,152.5,994.2,-999
110,2,2018-01-25,03:00:00,40.0,156.2,985.3,1.48
110,3,2018-01-25,09:00:00,43.8,158.8,978.1,1.25
110,4,2018-01-25,15:00:00,47.5,158.8,970.6,1.09
110,5,2018-01-25,21:00:00,50.0,156.2,964.4,0.72
110,6,2018-01-26,03:00:00,52.5,153.8,961.3,-0.01
110,7,2018-01-26,09:00:00,53.8,151.2,964.5,-0.58
110,8,2018-01-26,15:00:00,55.0,148.8,969.3,-0.78
110,9,2018-01-26,21:00:00,55.0,147.5,975.3,-0.81
110,10,2018-01-27,03:00:00,55.0,146.2,980.5,-0.68
110,11,2018-01-27,09:00:00,55.0,145.0,984.8,-0.58
110,12,2018-01-27,15:00:00,55.0,145.0,988.5,-0.61
110,13,2018-01-27,21:00:00,55.0,145.0,993.3,-0.49
110,14,2018-01-28,03:00:00,55.0,145.0,995.3,-0.25
110,15,2018-01-28,09:00:00,55.0,146.2,996.8,-0.04
110,16,2018-01-28,15:00:00,56.2,145.0,995.8,0.15
110,17,2018-01-28,21:00:00,56.2,145.0,994.7,0.06
110,18,2018-01-29,03:00:00,56.2,143.8,995.0,-0.26
110,19,2018-01-29,09:00:00,56.2,142.5,998.3,-0.35
110,20,2018-01-29,15:00:00,55.0,140.0,999.9,-999
