1,cyclonegenesis date,2013-02-01T03:00:00+09:00
2,lifetime (hour),66
3,max. developing rate,1.23,46.2,142.5
4,minimum SLP,975.1,52.5,148.8
100,No. of timestep (or No. of lines),12
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-02-01,03:00:00,32.5,120.0,1016.6,-999
110,2,2013-02-01,09:00:00,36.2,123.8,1016.1,0.32
110,3,2013-02-01,15:00:00,37.5,127.5,1013.4,0.67
110,4,2013-02-01,21:00:00,40.0,132.5,1009.2,0.94
110,5,2013-02-02,03:00:00,42.5,137.5,1003.1,1.06
110,6,2013-02-02,09:00:00,46.2,142.5,997.1,1.23
110,7,2013-02-02,15:00:00,48.8,146.2,988.0,1.21
110,8,2013-02-02,21:00:00,51.2,147.5,981.6,0.98
110,9,2013-02-03,03:00:00,52.5,148.8,975.1,0.37
110,10,2013-02-03,09:00:00,53.8,145.0,976.6,-0.23
110,11,2013-02-03,15:00:00,53.8,142.5,978.2,-1.03
110,12,2013-02-03,21:00:00,52.5,142.5,990.7,-999
