1,cyclonegenesis date,2020-03-05T03:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.40,37.5,145.0
4,minimum SLP,980.3,43.8,153.8
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2020-03-05,03:00:00,36.2,141.2,1002.7,-999
110,2,2020-03-05,09:00:00,37.5,145.0,994.5,1.4
110,3,2020-03-05,15:00:00,40.0,146.2,988.2,1.19
110,4,2020-03-05,21:00:00,41.2,146.2,981.5,0.58
110,5,2020-03-06,03:00:00,42.5,148.8,981.7,0.04
110,6,2020-03-06,09:00:00,42.5,151.2,981.0,0.12
110,7,2020-03-06,15:00:00,43.8,153.8,980.3,-0.18
110,8,2020-03-06,21:00:00,45.0,156.2,983.1,-0.4
110,9,2020-03-07,03:00:00,46.2,160.0,985.1,-0.39
110,10,2020-03-07,09:00:00,47.5,162.5,987.9,-0.38
110,11,2020-03-07,15:00:00,50.0,166.2,989.9,-0.33
110,12,2020-03-07,21:00:00,52.5,171.2,992.2,-0.22
110,13,2020-03-08,03:00:00,53.8,173.8,992.8,-0.13
110,14,2020-03-08,09:00:00,56.2,180.0,994.0,-999
