1,cyclonegenesis date,2018-02-14T21:00:00+09:00
2,lifetime (hour),102
3,max. developing rate,1.48,42.5,146.2
4,minimum SLP,965.9,47.5,162.5
100,No. of timestep (or No. of lines),18
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2018-02-14,21:00:00,41.2,141.2,1001.3,-999
110,2,2018-02-15,03:00:00,42.5,146.2,993.8,1.48
110,3,2018-02-15,09:00:00,43.8,151.2,984.3,1.48
110,4,2018-02-15,15:00:00,45.0,156.2,976.4,1.08
110,5,2018-02-15,21:00:00,46.2,160.0,971.4,0.86
110,6,2018-02-16,03:00:00,47.5,162.5,965.9,0.44
110,7,2018-02-16,09:00:00,48.8,165.0,965.9,-0.07
110,8,2018-02-16,15:00:00,51.2,166.2,966.8,-0.25
110,9,2018-02-16,21:00:00,52.5,167.5,969.2,-0.36
110,10,2018-02-17,03:00:00,53.8,167.5,971.7,-0.46
110,11,2018-02-17,09:00:00,55.0,167.5,975.5,-0.53
110,12,2018-02-17,15:00:00,55.0,167.5,979.0,-0.55
110,13,2018-02-17,21:00:00,56.2,167.5,983.1,-0.48
110,14,2018-02-18,03:00:00,57.5,166.2,985.8,-0.29
110,15,2018-02-18,09:00:00,57.5,166.2,987.2,-0.03
110,16,2018-02-18,15:00:00,58.8,165.0,986.2,-0.03
110,17,2018-02-18,21:00:00,58.8,163.8,987.6,-0.22
110,18,2018-02-19,03:00:00,58.8,162.5,989.4,-999
