1,cyclonegenesis date,2013-10-30T09:00:00+09:00
2,lifetime (hour),66
3,max. developing rate,1.41,38.8,155.0
4,minimum SLP,970.3,50.0,180.0
100,No. of timestep (or No. of lines),12
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-10-30,09:00:00,33.8,145.0,1015.4,-999
110,2,2013-10-30,15:00:00,35.0,147.5,1011.4,0.76
110,3,2013-10-30,21:00:00,36.2,151.2,1008.0,1.14
110,4,2013-10-31,03:00:00,38.8,155.0,1000.0,1.41
110,5,2013-10-31,09:00:00,40.0,158.8,993.0,1.34
110,6,2013-10-31,15:00:00,41.2,161.2,985.4,0.79
110,7,2013-10-31,21:00:00,41.2,163.8,984.2,0.24
110,8,2013-11-01,03:00:00,42.5,168.8,982.7,0.61
110,9,2013-11-01,09:00:00,45.0,172.5,977.2,0.76
110,10,2013-11-01,15:00:00,46.2,175.0,973.6,0.43
110,11,2013-11-01,21:00:00,48.8,177.5,971.9,0.26
110,12,2013-11-02,03:00:00,50.0,180.0,970.3,-999
