1,cyclonegenesis date,2012-03-18T03:00:00+09:00
2,lifetime (hour),126
3,max. developing rate,1.31,40.0,151.2
4,minimum SLP,965.4,55.0,150.0
100,No. of timestep (or No. of lines),22
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2012-03-18,03:00:00,36.2,142.5,1004.3,-999
110,2,2012-03-18,09:00:00,37.5,145.0,1002.5,0.6
110,3,2012-03-18,15:00:00,38.8,147.5,998.1,0.9
110,4,2012-03-18,21:00:00,40.0,151.2,992.9,1.31
110,5,2012-03-19,03:00:00,42.5,153.8,983.8,1.15
110,6,2012-03-19,09:00:00,45.0,155.0,979.7,0.92
110,7,2012-03-19,15:00:00,48.8,156.2,972.8,0.72
110,8,2012-03-19,21:00:00,52.5,153.8,970.5,0.55
110,9,2012-03-20,03:00:00,55.0,150.0,965.4,0.37
110,10,2012-03-20,09:00:00,55.0,147.5,965.4,-0.19
110,11,2012-03-20,15:00:00,53.8,145.0,968.0,-0.71
110,12,2012-03-20,21:00:00,52.5,146.2,975.1,-0.72
110,13,2012-03-21,03:00:00,51.2,148.8,977.7,-0.38
110,14,2012-03-21,09:00:00,51.2,151.2,980.1,-0.2
110,15,2012-03-21,15:00:00,52.5,152.5,980.4,-0.22
110,16,2012-03-21,21:00:00,53.8,152.5,983.0,-0.3
110,17,2012-03-22,03:00:00,53.8,152.5,984.5,-0.26
110,18,2012-03-22,09:00:00,53.8,155.0,986.6,0.14
110,19,2012-03-22,15:00:00,56.2,158.8,982.6,0.47
110,20,2012-03-22,21:00:00,56.2,156.2,980.0,0.23
110,21,2012-03-23,03:00:00,56.2,156.2,979.4,-0.03
110,22,2012-03-23,09:00:00,55.0,156.2,980.4,-999
