1,cyclonegenesis date,2020-03-14T03:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.41,35.0,145.0
4,minimum SLP,965.8,50.0,156.2
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2020-03-14,03:00:00,31.2,133.8,1010.6,-999
110,2,2020-03-14,09:00:00,32.5,137.5,1007.9,1.14
110,3,2020-03-14,15:00:00,32.5,140.0,1000.2,1.34
110,4,2020-03-14,21:00:00,35.0,145.0,995.7,1.41
110,5,2020-03-15,03:00:00,37.5,147.5,986.5,1.33
110,6,2020-03-15,09:00:00,40.0,151.2,982.0,1.29
110,7,2020-03-15,15:00:00,43.8,153.8,972.4,1.17
110,8,2020-03-15,21:00:00,47.5,155.0,968.3,0.53
110,9,2020-03-16,03:00:00,50.0,156.2,965.8,-0.11
110,10,2020-03-16,09:00:00,52.5,156.2,969.7,-0.51
110,11,2020-03-16,15:00:00,55.0,157.5,972.6,-0.43
110,12,2020-03-16,21:00:00,57.5,157.5,975.7,-0.38
110,13,2020-03-17,03:00:00,58.8,157.5,978.0,-0.44
110,14,2020-03-17,09:00:00,60.0,157.5,982.1,-999
