1,cyclonegenesis date,2010-09-27T03:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.01,47.5,138.8
4,minimum SLP,983.2,51.2,141.2
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2010-09-27,03:00:00,45.0,122.5,1008.6,-999
110,2,2010-09-27,09:00:00,45.0,125.0,1007.8,0.12
110,3,2010-09-27,15:00:00,46.2,126.2,1007.2,-0.1
110,4,2010-09-27,21:00:00,45.0,131.2,1009.0,-0.04
110,5,2010-09-28,03:00:00,45.0,133.8,1007.7,0.29
110,6,2010-09-28,09:00:00,46.2,135.0,1005.5,0.56
110,7,2010-09-28,15:00:00,45.0,137.5,1000.9,0.83
110,8,2010-09-28,21:00:00,47.5,138.8,995.5,1.01
110,9,2010-09-29,03:00:00,48.8,140.0,988.3,0.73
110,10,2010-09-29,09:00:00,50.0,140.0,986.2,0.39
110,11,2010-09-29,15:00:00,51.2,141.2,983.2,-0.02
110,12,2010-09-29,21:00:00,51.2,142.5,986.5,-0.45
110,13,2010-09-30,03:00:00,52.5,145.0,989.1,-0.51
110,14,2010-09-30,09:00:00,52.5,146.2,993.4,-0.51
110,15,2010-09-30,15:00:00,53.8,148.8,995.9,-0.49
110,16,2010-09-30,21:00:00,53.8,150.0,1000.1,-0.4
110,17,2010-10-01,03:00:00,53.8,150.0,1001.4,-999
