1,cyclonegenesis date,2019-11-06T21:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.37,48.8,151.2
4,minimum SLP,972.8,53.8,152.5
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2019-11-06,21:00:00,40.0,130.0,1012.9,-999
110,2,2019-11-07,03:00:00,40.0,132.5,1009.4,0.48
110,3,2019-11-07,09:00:00,40.0,137.5,1007.7,0.71
110,4,2019-11-07,15:00:00,41.2,142.5,1001.7,1.05
110,5,2019-11-07,21:00:00,45.0,147.5,996.0,1.15
110,6,2019-11-08,03:00:00,48.8,151.2,987.9,1.37
110,7,2019-11-08,09:00:00,52.5,152.5,978.5,1.12
110,8,2019-11-08,15:00:00,53.8,152.5,972.8,0.2
110,9,2019-11-08,21:00:00,55.0,152.5,975.8,-0.22
110,10,2019-11-09,03:00:00,56.2,152.5,975.8,0.06
110,11,2019-11-09,09:00:00,56.2,152.5,975.0,0.05
110,12,2019-11-09,15:00:00,56.2,152.5,975.1,-0.13
110,13,2019-11-09,21:00:00,56.2,152.5,976.9,-0.18
110,14,2019-11-10,03:00:00,56.2,153.8,977.6,-0.27
110,15,2019-11-10,09:00:00,56.2,155.0,980.7,-0.57
110,16,2019-11-10,15:00:00,57.5,156.2,985.6,-0.65
110,17,2019-11-10,21:00:00,57.5,156.2,990.0,-999
