1,cyclonegenesis date,2019-02-03T03:00:00+09:00
2,lifetime (hour),90
3,max. developing rate,1.51,43.8,148.8
4,minimum SLP,963.7,47.5,162.5
100,No. of timestep (or No. of lines),16
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2019-02-03,03:00:00,36.2,122.5,1012.6,-999
110,2,2019-02-03,09:00:00,36.2,126.2,1011.4,0.69
110,3,2019-02-03,15:00:00,37.5,131.2,1005.7,1.02
110,4,2019-02-03,21:00:00,38.8,135.0,1000.9,1.12
110,5,2019-02-04,03:00:00,40.0,138.8,993.8,0.86
110,6,2019-02-04,09:00:00,42.5,143.8,991.5,1.16
110,7,2019-02-04,15:00:00,43.8,148.8,980.5,1.51
110,8,2019-02-04,21:00:00,45.0,153.8,973.8,1.18
110,9,2019-02-05,03:00:00,46.2,156.2,966.3,0.69
110,10,2019-02-05,09:00:00,47.5,160.0,965.3,0.21
110,11,2019-02-05,15:00:00,47.5,162.5,963.7,-0.2
110,12,2019-02-05,21:00:00,48.8,165.0,967.8,-0.28
110,13,2019-02-06,03:00:00,48.8,168.8,967.3,-0.1
110,14,2019-02-06,09:00:00,50.0,171.2,969.1,-0.23
110,15,2019-02-06,15:00:00,50.0,173.8,970.3,-0.44
110,16,2019-02-06,21:00:00,51.2,175.0,974.8,-999
