1,cyclonegenesis date,2014-03-04T21:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.54,42.5,148.8
4,minimum SLP,970.0,48.8,147.5
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2014-03-04,21:00:00,28.8,128.8,1013.3,-999
110,2,2014-03-05,03:00:00,30.0,130.0,1008.6,0.59
110,3,2014-03-05,09:00:00,31.2,133.8,1008.3,0.64
110,4,2014-03-05,15:00:00,32.5,137.5,1003.0,0.99
110,5,2014-03-05,21:00:00,35.0,141.2,999.3,1.28
110,6,2014-03-06,03:00:00,38.8,146.2,990.5,1.36
110,7,2014-03-06,09:00:00,42.5,148.8,984.8,1.54
110,8,2014-03-06,15:00:00,45.0,148.8,972.9,1.22
110,9,2014-03-06,21:00:00,47.5,148.8,970.1,0.23
110,10,2014-03-07,03:00:00,48.8,147.5,970.0,-0.13
110,11,2014-03-07,09:00:00,48.8,147.5,971.7,-0.38
110,12,2014-03-07,15:00:00,50.0,146.2,974.9,-0.85
110,13,2014-03-07,21:00:00,50.0,145.0,982.8,-1.06
110,14,2014-03-08,03:00:00,48.8,143.8,988.7,-0.78
110,15,2014-03-08,09:00:00,48.8,143.8,992.8,-0.55
110,16,2014-03-08,15:00:00,48.8,143.8,995.7,-0.55
110,17,2014-03-08,21:00:00,47.5,143.8,999.8,-999
