1,cyclonegenesis date,2020-11-27T15:00:00+09:00
2,lifetime (hour),60
3,max. developing rate,2.00,42.5,156.2
4,minimum SLP,962.1,47.5,178.8
100,No. of timestep (or No. of lines),11
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2020-11-27,15:00:00,35.0,142.5,1015.8,-999
110,2,2020-11-27,21:00:00,36.2,145.0,1013.3,0.72
110,3,2020-11-28,03:00:00,37.5,147.5,1008.6,1
110,4,2020-11-28,09:00:00,40.0,150.0,1003.0,1.07
110,5,2020-11-28,15:00:00,41.2,153.8,996.9,1.26
110,6,2020-11-28,21:00:00,42.5,156.2,988.9,2
110,7,2020-11-29,03:00:00,45.0,160.0,974.0,1.94
110,8,2020-11-29,09:00:00,46.2,163.8,965.6,0.8
110,9,2020-11-29,15:00:00,47.5,168.8,964.2,0.24
110,10,2020-11-29,21:00:00,47.5,173.8,962.6,0.17
110,11,2020-11-30,03:00:00,47.5,178.8,962.1,-999
