1,cyclonegenesis date,2013-12-09T09:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.01,37.5,128.8
4,minimum SLP,968.5,50.0,145.0
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-12-09,09:00:00,35.0,125.0,1011.5,-999
110,2,2013-12-09,15:00:00,37.5,128.8,1006.0,1.01
110,3,2013-12-09,21:00:00,38.8,132.5,1001.1,1.01
110,4,2013-12-10,03:00:00,37.5,135.0,995.3,0.92
110,5,2013-12-10,09:00:00,40.0,137.5,991.6,0.61
110,6,2013-12-10,15:00:00,40.0,141.2,988.7,0.83
110,7,2013-12-10,21:00:00,42.5,143.8,982.5,0.92
110,8,2013-12-11,03:00:00,43.8,146.2,978.1,0.77
110,9,2013-12-11,09:00:00,47.5,145.0,973.5,0.77
110,10,2013-12-11,15:00:00,50.0,145.0,968.5,0.28
110,11,2013-12-11,21:00:00,52.5,142.5,969.9,-0.14
110,12,2013-12-12,03:00:00,53.8,140.0,970.4,-0.75
110,13,2013-12-12,09:00:00,53.8,137.5,980.2,-1.74
110,14,2013-12-12,15:00:00,53.8,136.2,994.2,-999
