1,cyclonegenesis date,2015-02-28T21:00:00+09:00
2,lifetime (hour),102
3,max. developing rate,1.66,38.8,143.8
4,minimum SLP,969.2,43.8,147.5
100,No. of timestep (or No. of lines),18
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2015-02-28,21:00:00,28.8,127.5,1014.4,-999
110,2,2015-03-01,03:00:00,30.0,130.0,1010.7,0.85
110,3,2015-03-01,09:00:00,31.2,132.5,1007.2,1.11
110,4,2015-03-01,15:00:00,32.5,136.2,1000.9,1.27
110,5,2015-03-01,21:00:00,35.0,140.0,995.6,1.43
110,6,2015-03-02,03:00:00,38.8,143.8,987.0,1.66
110,7,2015-03-02,09:00:00,41.2,146.2,978.0,1.59
110,8,2015-03-02,15:00:00,43.8,147.5,969.2,0.37
110,9,2015-03-02,21:00:00,46.2,150.0,973.7,-0.49
110,10,2015-03-03,03:00:00,47.5,152.5,975.2,-0.45
110,11,2015-03-03,09:00:00,50.0,153.8,979.3,-0.54
110,12,2015-03-03,15:00:00,51.2,156.2,982.2,-0.54
110,13,2015-03-03,21:00:00,52.5,157.5,986.5,-0.43
110,14,2015-03-04,03:00:00,55.0,161.2,988.0,-0.21
110,15,2015-03-04,09:00:00,56.2,163.8,989.4,-0.24
110,16,2015-03-04,15:00:00,57.5,167.5,991.4,-0.29
110,17,2015-03-04,21:00:00,58.8,172.5,993.6,-0.21
110,18,2015-03-05,03:00:00,60.0,177.5,994.5,-999
