1,cyclonegenesis date,2012-11-30T09:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.92,40.0,153.8
4,minimum SLP,964.3,50.0,153.8
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2012-11-30,09:00:00,27.5,135.0,1014.4,-999
110,2,2012-11-30,15:00:00,30.0,138.8,1011.4,0.53
110,3,2012-11-30,21:00:00,33.8,143.8,1009.9,0.93
110,4,2012-12-01,03:00:00,35.0,146.2,1002.6,1.42
110,5,2012-12-01,09:00:00,37.5,150.0,996.1,1.26
110,6,2012-12-01,15:00:00,40.0,153.8,989.6,1.92
110,7,2012-12-01,21:00:00,45.0,156.2,975.2,1.91
110,8,2012-12-02,03:00:00,47.5,155.0,966.7,0.87
110,9,2012-12-02,09:00:00,50.0,153.8,964.3,-0.1
110,10,2012-12-02,15:00:00,51.2,153.8,968.0,-1.16
110,11,2012-12-02,21:00:00,52.5,153.8,979.7,-1.46
110,12,2012-12-03,03:00:00,53.8,153.8,987.7,-0.82
110,13,2012-12-03,09:00:00,56.2,152.5,990.9,-0.4
110,14,2012-12-03,15:00:00,56.2,153.8,993.3,-999
