1,cyclonegenesis date,2014-11-30T03:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.62,41.2,135.0
4,minimum SLP,974.3,50.0,140.0
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2014-11-30,03:00:00,31.2,122.5,1012.2,-999
110,2,2014-11-30,09:00:00,32.5,125.0,1011.3,0.53
110,3,2014-11-30,15:00:00,33.8,127.5,1007.4,0.54
110,4,2014-11-30,21:00:00,37.5,131.2,1006.2,0.81
110,5,2014-12-01,03:00:00,40.0,132.5,999.0,1.38
110,6,2014-12-01,09:00:00,41.2,135.0,991.2,1.62
110,7,2014-12-01,15:00:00,43.8,136.2,980.9,0.95
110,8,2014-12-01,21:00:00,46.2,137.5,980.0,0.39
110,9,2014-12-02,03:00:00,47.5,138.8,976.1,0.42
110,10,2014-12-02,09:00:00,48.8,138.8,974.7,0.14
110,11,2014-12-02,15:00:00,50.0,140.0,974.3,-0.08
110,12,2014-12-02,21:00:00,51.2,138.8,975.8,-0.6
110,13,2014-12-03,03:00:00,50.0,141.2,982.2,-1.08
110,14,2014-12-03,09:00:00,51.2,141.2,989.9,-1.04
110,15,2014-12-03,15:00:00,52.5,141.2,996.0,-0.77
110,16,2014-12-03,21:00:00,51.2,143.8,1000.3,-0.22
110,17,2014-12-04,03:00:00,55.0,151.2,998.9,-999
