1,cyclonegenesis date,2015-03-03T09:00:00+09:00
2,lifetime (hour),90
3,max. developing rate,1.31,40.0,146.2
4,minimum SLP,978.5,46.2,148.8
100,No. of timestep (or No. of lines),16
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2015-03-03,09:00:00,30.0,126.3,1012.5,-999
110,2,2015-03-03,15:00:00,31.2,130.0,1005.8,0.99
110,3,2015-03-03,21:00:00,32.5,133.8,1003.8,0.63
110,4,2015-03-04,03:00:00,33.8,137.5,1000.1,0.43
110,5,2015-03-04,09:00:00,36.2,141.2,999.7,0.84
110,6,2015-03-04,15:00:00,40.0,146.2,991.7,1.31
110,7,2015-03-04,21:00:00,43.8,147.5,985.4,1.12
110,8,2015-03-05,03:00:00,46.2,148.8,978.5,0.56
110,9,2015-03-05,09:00:00,46.2,148.8,978.6,-0.5
110,10,2015-03-05,15:00:00,46.2,151.2,984.6,-1.27
110,11,2015-03-05,21:00:00,51.2,157.5,994.2,-0.29
110,12,2015-03-06,03:00:00,55.0,163.8,988.5,0.63
110,13,2015-03-06,09:00:00,56.2,166.2,985.4,0.38
110,14,2015-03-06,15:00:00,58.8,170.0,983.2,-0.04
110,15,2015-03-06,21:00:00,58.8,173.8,986.0,-0.19
110,16,2015-03-07,03:00:00,60.0,177.5,985.9,-999
