1,cyclonegenesis date,2010-01-12T03:00:00+09:00
2,lifetime (hour),90
3,max. developing rate,1.95,36.2,147.5
4,minimum SLP,948.9,50.0,176.2
100,No. of timestep (or No. of lines),16
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2010-01-12,03:00:00,25.0,132.5,1009.2,-999
110,2,2010-01-12,09:00:00,26.2,133.8,1009.0,1.07
110,3,2010-01-12,15:00:00,28.8,137.5,1001.2,1.37
110,4,2010-01-12,21:00:00,33.8,143.8,997.8,1.48
110,5,2010-01-13,03:00:00,36.2,147.5,987.2,1.95
110,6,2010-01-13,09:00:00,41.2,151.2,978.3,1.82
110,7,2010-01-13,15:00:00,43.8,155.0,966.8,1.62
110,8,2010-01-13,21:00:00,45.0,156.2,959.3,1.05
110,9,2010-01-14,03:00:00,46.2,160.0,954.2,0.6
110,10,2010-01-14,09:00:00,47.5,162.5,952.0,0.11
110,11,2010-01-14,15:00:00,47.5,166.2,952.8,-0.11
110,12,2010-01-14,21:00:00,48.8,171.2,953.4,0.13
110,13,2010-01-15,03:00:00,50.0,175.0,951.2,0.35
110,14,2010-01-15,09:00:00,50.0,176.2,948.9,-0.05
110,15,2010-01-15,15:00:00,50.0,176.2,951.9,-0.39
110,16,2010-01-15,21:00:00,50.0,178.8,954.0,-999
