1,cyclonegenesis date,2017-03-20T09:00:00+09:00
2,lifetime (hour),186
3,max. developing rate,1.79,33.8,143.8
4,minimum SLP,965.2,46.2,177.5
100,No. of timestep (or No. of lines),33
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-03-20,09:00:00,28.8,125.0,1015.5,-999
110,2,2017-03-20,15:00:00,30.0,127.5,1011.4,0.74
110,3,2017-03-20,21:00:00,31.2,128.8,1009.2,0.82
110,4,2017-03-21,03:00:00,31.2,133.8,1004.2,0.82
110,5,2017-03-21,09:00:00,32.5,136.2,1002.0,1.03
110,6,2017-03-21,15:00:00,32.5,140.0,994.8,1.4
110,7,2017-03-21,21:00:00,33.8,143.8,989.2,1.79
110,8,2017-03-22,03:00:00,35.0,146.2,977.9,1.41
110,9,2017-03-22,09:00:00,35.0,150.0,975.5,0.41
110,10,2017-03-22,15:00:00,35.0,153.8,973.9,0.15
110,11,2017-03-22,21:00:00,35.0,157.5,974.0,0.39
110,12,2017-03-23,03:00:00,36.2,161.2,970.1,0.54
110,13,2017-03-23,09:00:00,37.5,165.0,968.6,0.27
110,14,2017-03-23,15:00:00,38.8,167.5,967.3,0.07
110,15,2017-03-23,21:00:00,40.0,171.2,967.9,0.09
110,16,2017-03-24,03:00:00,41.2,173.8,966.3,0.17
110,17,2017-03-24,09:00:00,43.8,175.0,966.0,0.09
110,18,2017-03-24,15:00:00,45.0,176.2,965.3,0.07
110,19,2017-03-24,21:00:00,46.2,177.5,965.2,-0.07
110,20,2017-03-25,03:00:00,46.2,176.2,966.2,-0.24
110,21,2017-03-25,09:00:00,47.5,176.2,968.1,-0.49
110,22,2017-03-25,15:00:00,48.8,176.2,972.3,-0.55
110,23,2017-03-25,21:00:00,48.8,175.0,975.1,-0.22
110,24,2017-03-25,21:00:00,48.8,175.0,975.1,0.02
110,25,2017-03-26,03:00:00,48.8,173.8,974.9,0
110,26,2017-03-26,09:00:00,48.8,172.5,975.1,-0.08
110,27,2017-03-26,15:00:00,48.8,172.5,975.9,-0.27
110,28,2017-03-26,21:00:00,48.8,172.5,978.6,-0.47
110,29,2017-03-27,03:00:00,48.8,172.5,981.9,-0.49
110,30,2017-03-27,09:00:00,47.5,173.8,984.9,-0.42
110,31,2017-03-27,15:00:00,47.5,175.0,987.2,-0.46
110,32,2017-03-27,21:00:00,47.5,176.2,990.6,-0.46
110,33,2017-03-28,03:00:00,47.5,177.5,992.9,-999
