1,cyclonegenesis date,2015-01-30T03:00:00+09:00
2,lifetime (hour),102
3,max. developing rate,1.98,37.5,145.0
4,minimum SLP,979.8,42.5,150.0
100,No. of timestep (or No. of lines),18
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2015-01-30,03:00:00,31.2,132.5,1016.4,-999
110,2,2015-01-30,09:00:00,32.5,135.0,1015.3,0.65
110,3,2015-01-30,15:00:00,33.8,138.8,1010.5,0.89
110,4,2015-01-30,21:00:00,35.0,141.2,1006.9,1.37
110,5,2015-01-31,03:00:00,37.5,145.0,997.2,1.98
110,6,2015-01-31,09:00:00,40.0,146.2,986.4,1.39
110,7,2015-01-31,15:00:00,41.2,147.5,982.0,0.58
110,8,2015-01-31,21:00:00,41.2,148.8,979.9,0.2
110,9,2015-02-01,03:00:00,42.5,150.0,979.8,-0.03
110,10,2015-02-01,09:00:00,43.8,150.0,980.2,-0.1
110,11,2015-02-01,15:00:00,45.0,150.0,981.0,-0.2
110,12,2015-02-01,21:00:00,45.0,151.2,982.6,-0.23
110,13,2015-02-02,03:00:00,45.0,151.2,983.8,-0.37
110,14,2015-02-02,09:00:00,45.0,152.5,987.0,-0.33
110,15,2015-02-02,15:00:00,45.0,152.5,987.8,-0.44
110,16,2015-02-02,21:00:00,45.0,153.8,992.3,-0.51
110,17,2015-02-03,03:00:00,43.8,153.8,993.9,-0.36
110,18,2015-02-03,09:00:00,43.8,153.8,996.5,-999
