1,cyclonegenesis date,2018-10-28T21:00:00+09:00
2,lifetime (hour),54
3,max. developing rate,1.00,43.8,138.8
4,minimum SLP,985.3,46.2,140.0
100,No. of timestep (or No. of lines),10
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2018-10-28,21:00:00,41.2,133.8,1002.3,-999
110,2,2018-10-29,03:00:00,42.5,137.5,997.1,0.97
110,3,2018-10-29,09:00:00,43.8,138.8,991.2,1
110,4,2018-10-29,15:00:00,46.2,140.0,985.3,0.03
110,5,2018-10-29,21:00:00,47.5,141.2,990.8,-0.57
110,6,2018-10-30,03:00:00,47.5,142.5,992.4,-0.3
110,7,2018-10-30,09:00:00,47.5,141.2,994.5,-0.18
110,8,2018-10-30,15:00:00,47.5,141.2,994.7,-0.26
110,9,2018-10-30,21:00:00,46.2,142.5,997.7,-0.3
110,10,2018-10-31,03:00:00,46.2,143.8,998.4,-999
