1,cyclonegenesis date,2017-11-26T15:00:00+09:00
2,lifetime (hour),198
3,max. developing rate,1.28,48.8,146.2
4,minimum SLP,964.1,56.2,168.8
100,No. of timestep (or No. of lines),34
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-11-26,15:00:00,57.5,111.2,994.4,-999
110,2,2017-11-26,21:00:00,55.0,112.5,995.4,-0.23
110,3,2017-11-27,03:00:00,52.5,113.8,997.6,-0.19
110,4,2017-11-27,09:00:00,48.8,117.5,997.9,-0.04
110,5,2017-11-27,15:00:00,48.8,121.2,998.1,-0.49
110,6,2017-11-27,21:00:00,47.5,123.8,1004.1,-0.74
110,7,2017-11-28,03:00:00,48.8,127.5,1007.4,-0.45
110,8,2017-11-28,09:00:00,48.8,130.0,1009.8,-0.03
110,9,2017-11-28,15:00:00,47.5,131.2,1007.8,0.29
110,10,2017-11-28,21:00:00,48.8,133.8,1006.2,0.31
110,11,2017-11-29,03:00:00,48.8,140.0,1003.8,0.52
110,12,2017-11-29,09:00:00,48.8,142.5,999.6,0.99
110,13,2017-11-29,15:00:00,48.8,146.2,991.1,1.28
110,14,2017-11-29,21:00:00,50.0,148.8,983.2,1.18
110,15,2017-11-30,03:00:00,51.2,152.5,975.7,0.73
110,16,2017-11-30,09:00:00,51.2,153.8,973.5,0.21
110,17,2017-11-30,15:00:00,51.2,157.5,972.9,0.38
110,18,2017-11-30,21:00:00,52.5,162.5,968.5,0.49
110,19,2017-12-01,03:00:00,53.8,165.0,966.3,0.29
110,20,2017-12-01,09:00:00,55.0,167.5,964.5,0.16
110,21,2017-12-01,15:00:00,56.2,168.8,964.1,0.02
110,22,2017-12-01,21:00:00,56.2,170.0,964.2,-0.01
110,23,2017-12-02,03:00:00,57.5,171.2,964.3,-0.05
110,24,2017-12-02,09:00:00,57.5,171.2,964.9,-0.18
110,25,2017-12-02,15:00:00,57.5,172.5,966.9,-0.24
110,26,2017-12-02,21:00:00,58.8,172.5,968.3,-0.16
110,27,2017-12-03,03:00:00,57.5,171.2,969.2,-0.19
110,28,2017-12-03,09:00:00,57.5,171.2,971.0,-0.29
110,29,2017-12-03,15:00:00,57.5,172.5,973.4,-0.36
110,30,2017-12-03,21:00:00,56.2,175.0,976.1,-0.35
110,31,2017-12-04,03:00:00,56.2,176.2,978.3,-0.26
110,32,2017-12-04,09:00:00,56.2,178.8,979.7,-0.28
110,33,2017-12-04,15:00:00,56.2,180.0,982.2,-0.38
110,34,2017-12-04,21:00:00,57.5,180.0,985.0,-999
