1,cyclonegenesis date,2013-11-24T09:00:00+09:00
2,lifetime (hour),102
3,max. developing rate,1.61,36.2,121.2
4,minimum SLP,981.5,46.2,133.8
100,No. of timestep (or No. of lines),18
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-11-24,09:00:00,33.8,120.0,1013.3,-999
110,2,2013-11-24,15:00:00,36.2,121.2,1004.3,1.61
110,3,2013-11-24,21:00:00,37.5,123.8,997.2,0.88
110,4,2013-11-25,03:00:00,38.8,126.2,995.2,0.89
110,5,2013-11-25,09:00:00,41.2,130.0,987.7,1.18
110,6,2013-11-25,15:00:00,43.8,132.5,982.0,0.53
110,7,2013-11-25,21:00:00,46.2,133.8,981.5,-0.01
110,8,2013-11-26,03:00:00,47.5,135.0,982.1,-0.11
110,9,2013-11-26,09:00:00,48.8,137.5,982.9,-0.12
110,10,2013-11-26,15:00:00,50.0,138.8,983.6,-0.15
110,11,2013-11-26,21:00:00,51.2,141.2,984.9,-0.11
110,12,2013-11-27,03:00:00,52.5,141.2,985.0,-0.09
110,13,2013-11-27,09:00:00,52.5,140.0,986.1,-0.16
110,14,2013-11-27,15:00:00,52.5,141.2,987.2,-0.11
110,15,2013-11-27,21:00:00,53.8,142.5,987.6,0.03
110,16,2013-11-28,03:00:00,55.0,142.5,986.8,0.03
110,17,2013-11-28,09:00:00,56.2,142.5,987.2,-0.06
110,18,2013-11-28,15:00:00,55.0,141.2,987.7,-999
