1,cyclonegenesis date,2013-12-27T03:00:00+09:00
2,lifetime (hour),138
3,max. developing rate,1.90,46.2,151.2
4,minimum SLP,949.3,48.8,152.5
100,No. of timestep (or No. of lines),24
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-12-27,03:00:00,36.2,142.5,1000.8,-999
110,2,2013-12-27,09:00:00,40.0,146.2,994.5,1.39
110,3,2013-12-27,15:00:00,42.5,148.8,985.6,1.41
110,4,2013-12-27,21:00:00,43.8,150.0,978.3,1.61
110,5,2013-12-28,03:00:00,46.2,151.2,966.7,1.9
110,6,2013-12-28,09:00:00,47.5,151.2,955.0,1.39
110,7,2013-12-28,15:00:00,48.8,152.5,949.3,0.34
110,8,2013-12-28,21:00:00,50.0,152.5,950.7,-0.42
110,9,2013-12-29,03:00:00,51.2,153.8,954.8,-0.67
110,10,2013-12-29,09:00:00,52.5,153.8,959.6,-0.51
110,11,2013-12-29,15:00:00,52.5,153.8,961.6,-0.32
110,12,2013-12-29,21:00:00,53.8,153.8,963.9,-0.31
110,13,2013-12-30,03:00:00,55.0,152.5,965.8,-0.37
110,14,2013-12-30,09:00:00,56.2,151.2,969.1,-0.38
110,15,2013-12-30,15:00:00,56.2,148.8,971.1,-0.31
110,16,2013-12-30,21:00:00,56.2,147.5,973.5,-0.26
110,17,2013-12-31,03:00:00,56.2,147.5,974.8,-0.32
110,18,2013-12-31,09:00:00,56.2,147.5,978.0,-0.38
110,19,2013-12-31,15:00:00,56.2,147.5,980.1,-0.47
110,20,2013-12-31,21:00:00,56.2,148.8,984.6,-0.35
110,21,2014-01-01,03:00:00,57.5,145.0,985.0,-0.18
110,22,2014-01-01,09:00:00,56.2,143.8,987.2,-0.21
110,23,2014-01-01,15:00:00,56.2,142.5,987.9,-0.28
110,24,2014-01-01,21:00:00,56.2,142.5,991.2,-999
